timestamp,edge_id,cpu_pct,gpu_pct,memory_pct,requests_per_min,latency_ms
2026-01-02 09:10:00,E1,73.75,86.56,63.82,5920,11.89
2026-01-02 09:15:00,E4,73.85,60.85,47.82,4762,10.07
2026-01-02 09:20:00,E2,46.39,27.96,83.45,2599,10.07
2026-01-02 09:25:00,E1,98.2,11.78,33.81,1742,10.47
2026-01-02 09:30:00,E2,96.28,93.7,40.3,315,12.65
2026-01-02 09:35:00,E2,20.08,73.33,60.67,4049,6.04
2026-01-02 09:40:00,E1,29.54,60.26,33.5,4176,8.96
2026-01-02 09:45:00,E2,34.98,91.21,55.25,3535,7.98
2026-01-02 09:50:00,E2,33.45,24.84,34.68,6195,5.33
2026-01-02 09:55:00,E2,62.91,71.07,78.38,4311,10.28
2026-01-02 10:00:00,E1,48.69,18.73,21.1,4573,8.75
2026-01-02 10:05:00,E2,36.51,37.11,11.97,2433,7.19
2026-01-02 10:10:00,E2,77.67,6.2,16.51,2539,11.08
2026-01-02 10:15:00,E3,56.21,50.69,25.71,4340,7.54
2026-01-02 10:20:00,E3,25.51,5.54,88.43,1672,7.95
2026-01-02 10:25:00,E4,89.26,44.89,19.38,387,11.89
2026-01-02 10:30:00,E3,52.0,49.43,99.64,5253,7.62
2026-01-02 10:35:00,E3,98.83,47.13,39.17,5552,9.6
2026-01-02 10:40:00,E3,74.83,11.89,34.57,5422,9.89
2026-01-02 10:45:00,E3,63.59,47.64,66.03,6495,9.0
2026-01-02 10:50:00,E3,79.93,38.09,67.17,6056,10.1
2026-01-02 10:55:00,E2,77.55,68.1,69.79,6315,9.15
2026-01-02 11:00:00,E4,84.69,38.19,74.56,4034,9.1
2026-01-02 11:05:00,E3,85.2,69.75,50.05,5815,12.63
2026-01-02 11:10:00,E1,42.11,81.97,97.22,4804,7.5
2026-01-02 11:15:00,E3,85.41,12.6,50.42,594,9.55
2026-01-02 11:20:00,E1,42.02,98.47,82.78,7148,9.72
2026-01-02 11:25:00,E2,36.1,17.31,63.85,2722,8.29
2026-01-02 11:30:00,E2,10.77,81.74,10.75,1060,7.48
2026-01-02 11:35:00,E1,93.54,25.5,47.75,7666,9.96
2026-01-02 11:40:00,E1,87.58,37.05,88.23,3278,11.31
2026-01-02 11:45:00,E2,24.68,30.03,91.19,5575,7.92
2026-01-02 11:50:00,E4,67.87,88.92,26.89,1070,8.33
2026-01-02 11:55:00,E4,17.56,52.79,90.76,7296,5.77
2026-01-02 12:00:00,E1,51.62,74.49,39.8,1551,8.8
2026-01-02 12:05:00,E4,10.77,6.01,94.0,3647,6.06
2026-01-02 12:10:00,E3,96.43,73.29,79.08,5183,9.73
2026-01-02 12:15:00,E3,25.68,47.29,25.47,7683,5.02
2026-01-02 12:20:00,E3,29.08,73.3,45.67,2645,7.77
2026-01-02 12:25:00,E1,91.78,96.16,90.09,1130,9.85
2026-01-02 12:30:00,E2,25.42,19.71,67.33,2845,8.5
2026-01-02 12:35:00,E3,95.53,78.9,99.21,2349,9.61
2026-01-02 12:40:00,E4,35.76,38.76,25.52,2260,6.84
2026-01-02 12:45:00,E2,48.3,42.71,91.79,4901,6.5
2026-01-02 12:50:00,E2,76.31,43.88,61.99,1140,10.39
2026-01-02 12:55:00,E3,28.4,22.21,96.88,5897,8.11
2026-01-02 13:00:00,E3,61.57,85.7,30.36,7290,7.31
2026-01-02 13:05:00,E2,50.68,74.51,25.65,3128,8.21
2026-01-02 13:10:00,E1,69.61,22.21,18.53,5778,8.06
2026-01-02 13:15:00,E4,47.43,77.07,48.31,5940,10.07
2026-01-02 13:20:00,E3,21.91,60.44,29.68,2942,5.32
2026-01-02 13:25:00,E2,75.43,33.98,98.27,7140,10.04
2026-01-02 13:30:00,E3,62.23,41.44,81.13,2607,8.92
2026-01-02 13:35:00,E2,68.2,95.0,41.7,7986,9.47
2026-01-02 13:40:00,E3,63.43,22.96,44.43,2712,10.0
2026-01-02 13:45:00,E1,66.99,83.13,96.2,3218,7.83
2026-01-02 13:50:00,E3,46.35,62.44,85.4,6337,7.89
2026-01-02 13:55:00,E1,66.15,94.27,35.71,1267,8.73
2026-01-02 14:00:00,E1,17.86,8.48,13.04,7666,8.13
2026-01-02 14:05:00,E4,97.15,24.36,53.34,5894,10.53
2026-01-02 14:10:00,E1,12.34,48.02,97.58,616,6.03
2026-01-02 14:15:00,E1,38.44,45.09,97.17,1706,6.33
2026-01-02 14:20:00,E4,44.08,6.1,36.37,5569,8.13
2026-01-02 14:25:00,E4,53.33,13.92,17.92,214,10.32
2026-01-02 14:30:00,E2,87.09,74.73,12.89,6502,12.76
2026-01-02 14:35:00,E1,37.96,91.76,94.47,5015,5.54
2026-01-02 14:40:00,E3,57.83,45.97,18.2,715,7.12
2026-01-02 14:45:00,E3,66.42,40.27,33.1,877,10.07
2026-01-02 14:50:00,E1,49.49,54.29,12.49,815,7.97
2026-01-02 14:55:00,E4,70.16,38.99,98.34,4202,10.37
2026-01-02 15:00:00,E4,79.9,83.09,30.98,6891,10.68
2026-01-02 15:05:00,E4,16.76,13.63,84.59,5092,4.88
2026-01-02 15:10:00,E1,33.0,64.6,73.85,6889,8.11
2026-01-02 15:15:00,E3,20.59,26.82,60.56,5835,7.57
2026-01-02 15:20:00,E1,58.2,74.84,50.11,6560,8.41
2026-01-02 15:25:00,E4,28.07,21.56,21.7,1570,8.14
2026-01-02 15:30:00,E3,82.49,6.73,90.01,7932,9.09
2026-01-02 15:35:00,E1,77.31,32.66,61.77,2855,11.47
2026-01-02 15:40:00,E1,54.5,60.19,56.35,7438,9.2
2026-01-02 15:45:00,E3,86.56,14.29,79.18,1961,9.9
2026-01-02 15:50:00,E4,59.43,18.2,54.16,5705,8.2
2026-01-02 15:55:00,E4,54.11,52.62,85.91,1562,9.68
2026-01-02 16:00:00,E2,19.79,68.49,31.95,7065,7.83
2026-01-02 16:05:00,E1,73.91,40.29,53.96,6508,8.53
2026-01-02 16:10:00,E1,86.81,55.37,69.54,4502,9.59
2026-01-02 16:15:00,E2,39.88,41.54,10.99,906,8.56
2026-01-02 16:20:00,E1,50.99,23.29,79.11,5664,7.42
2026-01-02 16:25:00,E4,27.11,65.22,83.27,672,6.71
2026-01-02 16:30:00,E2,83.76,74.56,89.78,7357,10.58
2026-01-02 16:35:00,E3,17.02,17.12,91.51,667,4.38
2026-01-02 16:40:00,E4,64.68,38.98,93.13,5646,9.22
2026-01-02 16:45:00,E2,76.59,87.75,67.44,1423,12.0
2026-01-02 16:50:00,E3,39.52,38.16,45.17,1468,6.36
2026-01-02 16:55:00,E3,21.05,14.03,23.16,6033,4.69
2026-01-02 17:00:00,E3,86.64,66.06,14.98,4817,9.38
2026-01-02 17:05:00,E1,63.82,26.43,59.96,1532,10.38
2026-01-02 17:10:00,E4,48.09,5.73,28.62,2796,9.69
2026-01-02 17:15:00,E3,67.16,80.26,94.68,271,10.87
2026-01-02 17:20:00,E4,63.23,71.22,32.4,5836,10.41
2026-01-02 17:25:00,E3,28.39,47.98,38.07,3109,8.63
2026-01-02 17:30:00,E1,42.74,60.05,21.57,6347,9.37
2026-01-02 17:35:00,E1,35.78,60.09,65.87,1792,7.77
2026-01-02 17:40:00,E1,52.43,45.55,47.59,1432,7.06
2026-01-02 17:45:00,E1,78.19,21.92,55.18,855,11.49
2026-01-02 17:50:00,E1,88.23,64.86,35.34,7641,12.82
2026-01-02 17:55:00,E3,40.95,69.64,49.83,3062,9.63
2026-01-02 18:00:00,E4,29.27,82.85,20.26,5624,7.83
2026-01-02 18:05:00,E2,85.09,9.3,28.78,6830,11.15
2026-01-02 18:10:00,E1,66.6,88.83,44.19,5449,7.97
2026-01-02 18:15:00,E4,24.69,62.16,34.76,6523,6.74
2026-01-02 18:20:00,E1,12.84,93.02,76.0,354,4.58
2026-01-02 18:25:00,E2,43.4,88.34,96.84,6401,5.93
2026-01-02 18:30:00,E1,60.78,75.76,59.83,1568,7.14
2026-01-02 18:35:00,E3,68.52,7.11,41.08,619,9.43
2026-01-02 18:40:00,E3,76.83,13.27,23.12,4693,8.34
2026-01-02 18:45:00,E2,57.39,17.76,39.36,382,8.76
2026-01-02 18:50:00,E4,57.36,10.96,18.5,2550,7.61
2026-01-02 18:55:00,E4,54.33,49.79,38.92,1389,9.67
2026-01-02 19:00:00,E4,98.15,85.64,66.78,4767,10.66
2026-01-02 19:05:00,E3,87.31,83.54,50.33,3648,9.78
2026-01-02 19:10:00,E2,81.56,84.19,21.89,1227,12.33
2026-01-02 19:15:00,E1,44.13,85.11,25.65,7024,7.91
2026-01-02 19:20:00,E2,21.45,8.4,41.25,5829,7.64
2026-01-02 19:25:00,E2,26.12,85.67,36.94,2140,6.2
2026-01-02 19:30:00,E3,82.24,99.61,60.93,3214,12.03
2026-01-02 19:35:00,E3,33.2,94.02,29.86,836,8.53
2026-01-02 19:40:00,E1,19.67,10.86,32.97,6468,6.16
2026-01-02 19:45:00,E3,39.25,85.89,54.45,110,8.11
2026-01-02 19:50:00,E4,69.92,67.72,56.6,146,8.41
2026-01-02 19:55:00,E4,52.55,87.87,60.63,714,7.44
2026-01-02 20:00:00,E4,18.86,81.49,36.0,1498,6.96
2026-01-02 20:05:00,E1,58.02,8.17,83.05,838,10.41
2026-01-02 20:10:00,E4,20.34,33.29,94.9,2823,5.7
2026-01-02 20:15:00,E4,60.5,24.08,26.01,6861,9.17
2026-01-02 20:20:00,E4,11.94,80.53,68.75,4331,4.58
2026-01-02 20:25:00,E3,55.59,61.99,37.87,3984,10.65
2026-01-02 20:30:00,E1,75.92,27.46,36.29,1653,9.49
2026-01-02 20:35:00,E1,28.88,22.0,37.6,3009,7.5
2026-01-02 20:40:00,E1,40.84,74.78,18.9,1092,9.65
2026-01-02 20:45:00,E2,62.13,29.4,21.84,6342,9.13
2026-01-02 20:50:00,E1,87.96,80.8,74.26,454,12.28
2026-01-02 20:55:00,E2,35.26,86.16,48.32,6848,6.01
2026-01-02 21:00:00,E1,46.69,40.19,36.12,7173,9.34
2026-01-02 21:05:00,E3,21.26,13.29,30.28,3014,5.4
2026-01-02 21:10:00,E4,56.16,62.03,71.9,7171,10.31
2026-01-02 21:15:00,E4,83.25,87.31,13.81,5964,11.26
2026-01-02 21:20:00,E4,95.89,58.08,72.93,3855,13.14
2026-01-02 21:25:00,E3,59.09,6.41,60.25,545,10.88
2026-01-02 21:30:00,E1,28.04,83.22,34.78,5779,7.68
2026-01-02 21:35:00,E3,80.01,52.84,71.21,5144,10.16
2026-01-02 21:40:00,E1,94.73,86.48,62.57,3833,10.37
2026-01-02 21:45:00,E1,49.36,23.03,50.03,3379,7.87
2026-01-02 21:50:00,E2,84.35,93.95,46.56,6588,9.94
2026-01-02 21:55:00,E1,88.74,89.29,86.32,6353,10.4
2026-01-02 22:00:00,E3,52.75,91.18,70.16,689,7.13
2026-01-02 22:05:00,E4,91.91,30.69,69.43,1317,11.28
2026-01-02 22:10:00,E4,29.55,67.96,98.25,6451,8.63
2026-01-02 22:15:00,E2,88.11,97.13,45.74,2836,9.1
2026-01-02 22:20:00,E3,63.89,45.54,70.78,2926,9.98
2026-01-02 22:25:00,E3,31.65,27.67,18.88,6261,5.73
2026-01-02 22:30:00,E4,74.27,23.93,23.49,6733,8.0
2026-01-02 22:35:00,E3,83.05,88.16,80.6,163,10.07
2026-01-02 22:40:00,E2,29.85,71.02,52.64,3369,6.46
2026-01-02 22:45:00,E3,10.68,77.43,82.9,387,6.81
2026-01-02 22:50:00,E3,20.19,69.02,52.63,4501,5.41
2026-01-02 22:55:00,E2,20.87,36.49,58.05,2079,4.93
2026-01-02 23:00:00,E2,39.13,20.51,22.79,2050,7.98
2026-01-02 23:05:00,E2,71.95,23.62,26.1,5961,8.24
2026-01-02 23:10:00,E1,62.15,70.87,69.27,5637,8.87
2026-01-02 23:15:00,E1,43.74,27.53,73.72,776,6.6
2026-01-02 23:20:00,E4,39.93,87.9,67.87,5790,9.09
2026-01-02 23:25:00,E2,14.98,21.98,18.43,1942,5.66
2026-01-02 23:30:00,E3,85.55,44.74,59.01,1953,10.15
2026-01-02 23:35:00,E2,25.43,12.46,99.48,2637,7.93
2026-01-02 23:40:00,E2,46.2,92.87,48.78,4692,8.44
2026-01-02 23:45:00,E2,70.41,59.13,34.39,4344,10.8
2026-01-02 23:50:00,E3,91.91,87.1,44.14,1771,11.97
2026-01-02 23:55:00,E1,45.54,53.05,59.59,4518,9.99
2026-01-03 00:00:00,E1,69.96,14.67,76.99,4986,11.44
2026-01-03 00:05:00,E4,60.57,52.49,90.26,1717,8.72
2026-01-03 00:10:00,E4,61.6,28.1,13.35,4165,8.7
2026-01-03 00:15:00,E4,64.45,65.09,19.48,6153,7.68
2026-01-03 00:20:00,E1,86.08,59.19,97.04,5396,11.99
2026-01-03 00:25:00,E1,71.35,99.93,96.1,5093,10.94
2026-01-03 00:30:00,E1,63.61,25.93,54.21,4542,8.63
2026-01-03 00:35:00,E2,31.53,93.09,39.98,1561,6.84
2026-01-03 00:40:00,E3,78.45,23.42,41.07,6242,12.0
2026-01-03 00:45:00,E1,41.11,83.92,51.32,7092,5.94
2026-01-03 00:50:00,E3,63.27,60.75,15.09,2607,10.42
2026-01-03 00:55:00,E2,68.89,42.99,36.97,6337,9.37
2026-01-03 01:00:00,E3,76.36,20.05,68.97,4937,8.36
2026-01-03 01:05:00,E4,80.38,36.55,60.78,7472,10.58
2026-01-03 01:10:00,E2,30.05,28.73,44.1,1390,5.36
2026-01-03 01:15:00,E2,35.03,12.74,67.92,5642,6.33
2026-01-03 01:20:00,E4,20.5,15.99,57.45,3803,6.44
2026-01-03 01:25:00,E3,24.21,77.34,79.78,6278,5.17
2026-01-03 01:30:00,E2,80.72,73.92,37.06,4193,8.79
2026-01-03 01:35:00,E2,91.05,5.28,98.67,3860,12.62
2026-01-03 01:40:00,E1,35.67,43.68,68.07,4327,7.89
2026-01-03 01:45:00,E4,84.66,72.19,92.07,401,11.91
2026-01-03 01:50:00,E1,11.32,48.21,75.79,100,4.29
2026-01-03 01:55:00,E2,41.32,72.62,47.29,2420,5.81
2026-01-03 02:00:00,E1,44.88,18.04,25.71,4912,9.95
2026-01-03 02:05:00,E1,62.16,35.3,99.46,3919,10.91
2026-01-03 02:10:00,E2,58.02,84.8,72.71,6488,9.34
2026-01-03 02:15:00,E1,83.99,73.56,99.18,7429,8.76
2026-01-03 02:20:00,E3,81.89,11.44,81.99,2039,11.19
2026-01-03 02:25:00,E2,57.22,63.04,23.75,5065,10.55
2026-01-03 02:30:00,E3,81.1,5.17,94.18,4321,9.08
2026-01-03 02:35:00,E4,35.13,15.57,89.05,5586,7.84
2026-01-03 02:40:00,E4,50.04,17.57,87.72,5921,9.71
2026-01-03 02:45:00,E1,49.69,47.12,95.81,3642,6.83
2026-01-03 02:50:00,E4,20.49,18.14,21.14,5722,8.09
2026-01-03 02:55:00,E4,56.38,48.98,77.01,7837,7.47
2026-01-03 03:00:00,E1,56.34,37.42,21.96,5789,10.65
2026-01-03 03:05:00,E2,59.2,17.64,63.07,6027,7.79
2026-01-03 03:10:00,E1,81.06,13.23,54.81,4207,11.46
2026-01-03 03:15:00,E4,51.36,78.96,19.61,5586,9.06
2026-01-03 03:20:00,E2,77.44,97.62,15.22,2470,10.9
2026-01-03 03:25:00,E4,54.02,40.09,44.84,3567,8.41
2026-01-03 03:30:00,E1,80.45,76.59,84.35,1192,8.95
2026-01-03 03:35:00,E2,71.66,46.63,84.8,2242,8.05
2026-01-03 03:40:00,E1,67.97,89.75,93.85,5573,8.08
2026-01-03 03:45:00,E3,62.17,68.36,22.64,1056,7.87
2026-01-03 03:50:00,E4,20.58,9.08,55.54,6775,5.89
2026-01-03 03:55:00,E2,11.59,92.8,84.09,192,6.93
2026-01-03 04:00:00,E2,57.99,13.63,54.94,5131,7.87
2026-01-03 04:05:00,E3,15.01,38.99,70.32,3595,6.93
2026-01-03 04:10:00,E4,18.94,45.81,53.0,548,7.96
2026-01-03 04:15:00,E1,29.8,39.67,11.14,5996,7.4
2026-01-03 04:20:00,E4,65.35,94.0,39.46,1487,10.52
2026-01-03 04:25:00,E3,46.05,73.18,83.4,2334,6.47
2026-01-03 04:30:00,E1,34.55,65.47,32.74,7925,7.07
2026-01-03 04:35:00,E3,92.17,50.63,31.59,2029,11.53
2026-01-03 04:40:00,E1,25.21,48.55,79.62,7948,8.17
2026-01-03 04:45:00,E2,56.1,52.57,41.33,3952,7.03
2026-01-03 04:50:00,E3,19.47,14.82,14.96,7958,7.34
2026-01-03 04:55:00,E2,54.05,57.88,55.81,7818,9.3
2026-01-03 05:00:00,E2,79.82,34.17,47.15,3984,8.76
2026-01-03 05:05:00,E2,41.56,51.45,50.01,3648,8.29
2026-01-03 05:10:00,E1,14.98,9.23,73.78,2742,6.16
2026-01-03 05:15:00,E4,90.61,52.31,92.63,5358,12.64
2026-01-03 05:20:00,E4,13.21,21.14,36.1,4974,6.47
2026-01-03 05:25:00,E1,44.93,26.38,77.75,4458,7.86
2026-01-03 05:30:00,E3,23.07,79.42,93.05,6561,7.95
2026-01-03 05:35:00,E1,99.55,65.16,14.18,965,13.58
2026-01-03 05:40:00,E4,14.84,20.8,13.49,7992,6.49
2026-01-03 05:45:00,E2,80.98,73.74,58.98,3126,12.04
2026-01-03 05:50:00,E4,27.54,87.77,97.73,5285,6.99
2026-01-03 05:55:00,E4,33.94,48.67,25.83,3937,8.51
2026-01-03 06:00:00,E1,81.57,43.34,44.38,6487,8.66
2026-01-03 06:05:00,E2,30.76,39.62,68.81,1196,8.86
2026-01-03 06:10:00,E4,21.87,72.17,98.39,1160,4.48
2026-01-03 06:15:00,E1,66.28,69.56,61.85,3078,9.67
2026-01-03 06:20:00,E1,53.0,55.42,75.04,4893,8.3
2026-01-03 06:25:00,E3,67.89,43.13,56.09,1984,11.25
2026-01-03 06:30:00,E3,72.54,23.1,35.48,4348,10.4
2026-01-03 06:35:00,E4,84.38,83.29,41.02,5939,9.28
2026-01-03 06:40:00,E3,72.12,9.29,94.9,3925,8.71
2026-01-03 06:45:00,E1,24.0,38.47,35.39,6789,5.97
2026-01-03 06:50:00,E1,57.89,58.32,73.44,1988,7.0
2026-01-03 06:55:00,E1,55.33,22.36,85.31,1813,10.51
2026-01-03 07:00:00,E2,92.96,24.24,20.76,7885,10.99
2026-01-03 07:05:00,E1,91.12,62.77,73.44,5951,11.12
2026-01-03 07:10:00,E2,58.89,8.49,46.97,5836,10.21
2026-01-03 07:15:00,E4,41.77,64.09,17.85,5211,9.63
2026-01-03 07:20:00,E2,44.32,56.95,78.66,4688,8.69
2026-01-03 07:25:00,E3,66.01,35.56,72.88,713,9.58
2026-01-03 07:30:00,E2,46.42,26.2,61.01,1957,7.68
2026-01-03 07:35:00,E4,71.49,40.95,43.36,512,8.75
2026-01-03 07:40:00,E4,52.84,89.12,34.02,3680,6.54
2026-01-03 07:45:00,E1,27.55,9.55,30.23,6029,8.62
2026-01-03 07:50:00,E2,20.91,47.06,73.08,452,5.23
2026-01-03 07:55:00,E2,37.44,71.19,66.71,4523,8.61
2026-01-03 08:00:00,E3,74.53,9.84,77.54,843,8.71
2026-01-03 08:05:00,E3,40.68,18.63,18.86,3544,6.71
2026-01-03 08:10:00,E2,69.48,14.33,76.63,2855,8.24
2026-01-03 08:15:00,E1,59.87,70.82,44.25,2844,8.35
2026-01-03 08:20:00,E2,58.21,62.53,30.6,2683,8.82
2026-01-03 08:25:00,E4,82.97,80.93,95.8,7784,9.12
2026-01-03 08:30:00,E1,90.37,68.23,65.13,7767,9.22
2026-01-03 08:35:00,E3,55.42,76.02,29.42,3937,10.31
2026-01-03 08:40:00,E4,92.17,61.35,62.98,6425,11.7
2026-01-03 08:45:00,E4,89.21,62.62,36.78,1023,9.56
2026-01-03 08:50:00,E3,93.41,66.55,14.97,2288,9.36
2026-01-03 08:55:00,E1,45.56,33.33,55.42,891,6.29
2026-01-03 09:00:00,E3,95.14,38.23,48.35,5723,12.62
2026-01-03 09:05:00,E1,19.41,44.35,18.9,5940,6.36
2026-01-03 09:10:00,E1,40.81,11.1,54.41,4404,5.93
2026-01-03 09:15:00,E1,34.26,13.56,98.73,761,6.58
2026-01-03 09:20:00,E4,22.73,93.5,33.97,5504,4.8
2026-01-03 09:25:00,E1,77.64,45.13,76.87,868,8.8
2026-01-03 09:30:00,E1,83.1,73.29,10.52,4935,10.86
2026-01-03 09:35:00,E1,25.99,9.61,92.32,885,5.54
2026-01-03 09:40:00,E1,66.96,61.28,50.15,3576,10.89
2026-01-03 09:45:00,E1,86.46,29.38,15.49,7080,10.85
2026-01-03 09:50:00,E2,53.3,19.5,81.77,3927,7.68
2026-01-03 09:55:00,E2,26.9,79.63,18.72,1245,6.78
2026-01-03 10:00:00,E4,60.52,83.4,17.61,7440,7.53
2026-01-03 10:05:00,E2,11.05,64.11,95.63,4776,6.97
2026-01-03 10:10:00,E3,94.15,82.15,62.83,828,10.45
2026-01-03 10:15:00,E3,71.62,56.63,28.86,2841,11.02
2026-01-03 10:20:00,E3,35.05,69.42,56.94,4402,7.79
2026-01-03 10:25:00,E1,33.83,85.42,51.0,6574,8.52
2026-01-03 10:30:00,E1,71.67,69.81,60.62,778,10.33
2026-01-03 10:35:00,E2,11.48,82.83,13.41,3710,4.43
2026-01-03 10:40:00,E4,83.75,58.8,55.53,229,10.37
2026-01-03 10:45:00,E3,94.17,45.9,26.58,6938,12.39
2026-01-03 10:50:00,E3,84.9,81.18,59.12,3483,9.12
2026-01-03 10:55:00,E4,38.1,31.87,42.98,1133,7.08
2026-01-03 11:00:00,E2,65.71,73.87,54.56,133,9.09
2026-01-03 11:05:00,E3,55.95,41.54,91.39,198,8.91
2026-01-03 11:10:00,E2,66.9,34.92,96.45,134,7.88
2026-01-03 11:15:00,E1,55.38,14.15,23.64,1829,10.65
2026-01-03 11:20:00,E3,37.73,76.52,93.99,1425,8.34
2026-01-03 11:25:00,E2,17.99,12.96,77.64,5242,6.79
2026-01-03 11:30:00,E4,15.51,73.17,32.93,6809,7.74
2026-01-03 11:35:00,E2,81.68,94.34,85.84,1705,11.0
2026-01-03 11:40:00,E2,13.38,51.37,14.73,786,4.27
2026-01-03 11:45:00,E3,62.52,33.31,27.77,1943,8.28
2026-01-03 11:50:00,E2,72.69,41.73,10.7,2276,7.9
2026-01-03 11:55:00,E2,35.42,89.66,79.28,2522,8.36
2026-01-03 12:00:00,E2,82.43,62.9,69.56,6489,11.27
2026-01-03 12:05:00,E3,10.87,63.69,33.54,4691,7.26
2026-01-03 12:10:00,E3,13.0,35.21,89.3,3529,4.95
2026-01-03 12:15:00,E2,25.85,43.9,23.51,6589,6.2
2026-01-03 12:20:00,E1,87.4,82.37,65.13,5346,10.59
2026-01-03 12:25:00,E4,10.5,11.13,54.05,339,5.93
2026-01-03 12:30:00,E1,80.8,13.29,29.97,6797,8.67
2026-01-03 12:35:00,E2,65.37,17.98,91.63,5079,8.59
2026-01-03 12:40:00,E2,82.84,73.79,37.83,5525,11.61
2026-01-03 12:45:00,E2,50.22,26.18,50.72,3422,8.4
2026-01-03 12:50:00,E2,98.86,42.59,49.45,7943,12.94
2026-01-03 12:55:00,E1,20.08,37.0,92.7,4391,4.6
2026-01-03 13:00:00,E4,80.37,69.66,58.55,5173,10.0
2026-01-03 13:05:00,E2,46.09,22.83,51.74,2795,9.16
2026-01-03 13:10:00,E1,63.72,66.9,37.56,5225,10.2
2026-01-03 13:15:00,E1,83.4,92.44,70.78,7134,11.83
2026-01-03 13:20:00,E2,95.06,24.89,81.57,4611,9.55
2026-01-03 13:25:00,E1,29.97,39.3,92.67,510,7.43
2026-01-03 13:30:00,E2,64.48,39.08,81.09,2569,9.43
2026-01-03 13:35:00,E3,34.88,59.83,72.63,350,8.39
2026-01-03 13:40:00,E1,37.13,61.89,75.52,1110,5.61
2026-01-03 13:45:00,E1,22.44,5.64,86.33,4207,8.35
2026-01-03 13:50:00,E1,25.08,63.1,64.18,5501,7.85
2026-01-03 13:55:00,E4,14.47,40.88,70.65,5747,5.69
2026-01-03 14:00:00,E1,74.33,34.94,89.73,4083,11.84
2026-01-03 14:05:00,E3,80.64,43.8,25.62,6656,8.77
2026-01-03 14:10:00,E1,17.1,10.34,35.02,7474,6.34
2026-01-03 14:15:00,E2,78.16,14.65,19.54,5779,10.21
2026-01-03 14:20:00,E3,33.35,16.85,84.9,7891,6.93
2026-01-03 14:25:00,E3,56.89,99.98,10.84,624,10.76
2026-01-03 14:30:00,E2,46.32,76.77,94.54,5487,8.42
2026-01-03 14:35:00,E4,43.59,41.96,82.97,1361,9.82
2026-01-03 14:40:00,E3,57.0,11.55,19.92,704,9.74
2026-01-03 14:45:00,E3,10.88,93.94,56.33,4760,3.98
2026-01-03 14:50:00,E4,60.52,91.87,22.38,5393,10.73
2026-01-03 14:55:00,E4,45.72,39.99,69.1,2963,10.04
2026-01-03 15:00:00,E2,78.12,63.12,90.94,7530,11.67
2026-01-03 15:05:00,E4,36.08,42.17,12.78,4029,6.31
2026-01-03 15:10:00,E4,86.05,68.82,66.36,491,10.79
2026-01-03 15:15:00,E4,69.42,29.76,98.81,4604,8.83
2026-01-03 15:20:00,E1,63.98,57.61,34.07,211,10.75
2026-01-03 15:25:00,E4,32.9,13.36,92.0,6131,8.69
2026-01-03 15:30:00,E2,19.31,17.88,89.22,745,7.34
2026-01-03 15:35:00,E3,99.41,91.83,12.31,4563,10.58
2026-01-03 15:40:00,E3,89.39,68.34,71.86,6795,10.37
2026-01-03 15:45:00,E3,91.45,38.0,81.91,7670,11.14
2026-01-03 15:50:00,E2,24.02,99.0,50.38,2910,7.79
2026-01-03 15:55:00,E2,48.49,66.05,33.04,1624,6.72
2026-01-03 16:00:00,E2,83.79,15.9,39.61,4729,9.79
2026-01-03 16:05:00,E2,68.5,37.91,23.62,2621,9.7
2026-01-03 16:10:00,E3,51.82,30.86,48.77,3625,9.33
2026-01-03 16:15:00,E4,20.6,88.13,22.22,7199,7.06
2026-01-03 16:20:00,E2,20.33,10.87,49.72,5714,4.68
2026-01-03 16:25:00,E2,22.42,5.22,80.16,3681,6.02
2026-01-03 16:30:00,E4,62.79,65.91,36.42,7485,10.45
2026-01-03 16:35:00,E3,98.7,44.83,39.3,4882,10.37
2026-01-03 16:40:00,E1,59.21,42.57,20.61,6396,8.48
2026-01-03 16:45:00,E1,52.27,40.21,95.26,2904,8.91
2026-01-03 16:50:00,E3,27.05,94.71,77.95,2119,5.9
2026-01-03 16:55:00,E1,81.82,62.46,64.57,6019,8.75
2026-01-03 17:00:00,E3,61.39,26.48,67.65,2181,9.64
2026-01-03 17:05:00,E4,27.27,89.63,22.49,1487,8.79
2026-01-03 17:10:00,E4,46.43,65.64,39.96,2130,8.81
2026-01-03 17:15:00,E4,36.08,83.28,54.64,2394,8.11
2026-01-03 17:20:00,E3,50.08,99.51,71.84,6476,7.81
2026-01-03 17:25:00,E3,59.42,30.04,81.52,4773,10.12
2026-01-03 17:30:00,E4,81.51,91.61,72.44,4943,10.45
2026-01-03 17:35:00,E4,75.75,30.6,21.82,5225,8.68
2026-01-03 17:40:00,E2,61.21,96.41,41.66,2833,8.92
2026-01-03 17:45:00,E3,20.81,77.07,43.39,3472,7.27
2026-01-03 17:50:00,E4,15.8,98.9,26.56,5915,6.3
2026-01-03 17:55:00,E2,74.76,88.0,48.16,1783,11.79
2026-01-03 18:00:00,E4,59.66,80.44,21.52,428,9.83
2026-01-03 18:05:00,E1,14.49,87.79,56.66,4206,7.79
2026-01-03 18:10:00,E3,30.15,97.49,39.74,3055,8.63
2026-01-03 18:15:00,E4,72.61,93.51,16.8,7310,10.42
2026-01-03 18:20:00,E2,74.72,55.29,30.26,1468,9.83
2026-01-03 18:25:00,E3,87.02,90.22,28.12,4225,10.62
