timestamp,edge_id,cpu_pct,gpu_pct,memory_pct,requests_per_min,latency_ms,resource_utilization,processing_efficiency,latency_efficiency,edge_health
2026-01-01 18:10:00,E1,65.87,86.81,82.89,7803,10.35,78.52333333333333,118.46060422043418,753.9130434782609,64.06
2026-01-01 18:15:00,E2,14.31,24.11,34.9,6174,7.86,24.439999999999998,431.4465408805031,785.4961832061068,21.157
2026-01-01 18:20:00,E3,10.41,90.71,15.94,1483,4.46,39.019999999999996,142.4591738712776,332.5112107623318,26.939
2026-01-01 18:25:00,E2,93.02,54.58,87.4,4370,11.11,78.33333333333333,46.97914427004945,393.33933393339333,67.264
2026-01-01 18:30:00,E3,82.4,23.12,65.63,3412,9.4,57.050000000000004,41.40776699029126,362.97872340425533,50.913000000000004
2026-01-01 18:35:00,E4,36.84,15.96,50.85,4612,6.31,34.550000000000004,125.19001085776328,730.9033280507132,30.761000000000003
2026-01-01 18:40:00,E2,30.55,20.4,58.15,5164,9.04,36.36666666666667,169.0343698854337,571.2389380530974,32.498
2026-01-01 18:45:00,E1,22.14,47.94,79.88,7123,5.35,49.98666666666666,321.72538392050586,1331.4018691588785,41.264
2026-01-01 18:50:00,E3,46.48,34.51,37.74,3053,7.42,39.57666666666666,65.68416523235801,411.455525606469,33.652
2026-01-01 18:55:00,E2,54.64,16.28,80.53,2543,6.71,50.48333333333333,46.54099560761347,378.9865871833085,45.149
2026-01-01 19:00:00,E1,37.73,36.77,56.5,5687,7.66,43.666666666666664,150.72886297376095,742.4281984334203,37.155
2026-01-01 19:05:00,E2,38.81,79.57,43.92,1893,6.04,54.1,48.77608863694924,313.41059602649005,41.941
2026-01-01 19:10:00,E4,68.71,48.03,97.58,1405,9.44,71.44,20.448260806287298,148.83474576271186,61.38099999999999
2026-01-01 19:15:00,E1,46.07,58.57,68.67,4778,9.82,57.77,103.71174299978294,486.5580448065173,48.099999999999994
2026-01-01 19:20:00,E2,56.36,54.57,12.07,3325,7.12,41.0,58.99574166075231,466.9943820224719,32.867
2026-01-01 19:25:00,E2,34.39,51.51,62.88,5462,9.23,49.593333333333334,158.8252398953184,591.7659804983748,41.32900000000001
2026-01-01 19:30:00,E1,36.82,85.43,10.78,2585,7.55,44.343333333333334,70.20640956002173,342.3841059602649,32.876
2026-01-01 19:35:00,E1,52.99,50.0,36.42,7430,10.33,46.470000000000006,140.21513493111908,719.2642787996127,38.889
2026-01-01 19:40:00,E1,47.0,88.67,22.57,5575,6.19,52.74666666666667,118.61702127659575,900.6462035541194,39.843
2026-01-01 19:45:00,E2,16.84,20.53,63.81,2420,4.55,33.72666666666667,143.70546318289786,531.8681318681319,29.211000000000002
2026-01-01 19:50:00,E1,13.06,94.17,50.52,5051,7.42,52.583333333333336,386.7534456355283,680.7277628032346,39.392
2026-01-01 19:55:00,E1,87.04,97.21,62.37,163,9.76,82.20666666666666,1.8727022058823528,16.700819672131146,66.217
2026-01-01 20:00:00,E3,74.83,91.0,90.57,216,9.47,85.46666666666665,2.8865428304156087,22.80887011615628,69.714
2026-01-01 20:05:00,E1,68.01,31.19,36.57,2400,9.38,45.25666666666667,35.288928098808995,255.863539445629,39.488
2026-01-01 20:10:00,E1,24.39,61.21,24.91,4725,5.14,36.836666666666666,193.72693726937268,919.2607003891051,28.06
2026-01-01 20:15:00,E4,40.54,23.79,12.27,5161,7.43,25.53333333333333,127.30636408485447,694.6164199192464,22.087
2026-01-01 20:20:00,E4,46.35,69.29,42.82,7518,8.31,52.82,162.20064724919092,904.6931407942237,42.271
2026-01-01 20:25:00,E2,80.21,20.88,90.62,5449,11.48,63.90333333333333,67.93417279640943,474.65156794425087,57.721
2026-01-01 20:30:00,E3,55.11,99.55,23.43,3525,10.48,59.36333333333334,63.96298312465977,336.35496183206106,45.568
2026-01-01 20:35:00,E1,76.01,93.45,72.74,6138,10.1,80.73333333333333,80.75253256150506,607.7227722772277,65.335
2026-01-01 20:40:00,E3,95.89,66.07,15.98,2865,12.86,59.313333333333325,29.877985191365106,222.78382581648523,49.346999999999994
2026-01-01 20:45:00,E3,47.93,93.48,20.38,1643,7.46,53.93,34.27915710411016,220.24128686327077,40.681
2026-01-01 20:50:00,E3,77.13,38.49,23.84,855,9.4,46.48666666666667,11.085180863477246,90.95744680851064,39.869
2026-01-01 20:55:00,E4,89.05,91.42,40.19,6363,9.24,73.55333333333333,71.45423919146548,688.6363636363636,58.903999999999996
2026-01-01 21:00:00,E2,82.01,71.39,88.9,6091,11.33,80.76666666666667,74.27143031337641,537.5992939099735,67.81700000000001
2026-01-01 21:05:00,E1,89.78,20.75,20.66,2568,9.35,43.73,28.603252394742704,274.65240641711233,39.152
2026-01-01 21:10:00,E2,14.0,99.22,50.42,5374,4.66,54.54666666666666,383.85714285714283,1153.2188841201717,40.102000000000004
2026-01-01 21:15:00,E2,62.67,30.09,18.51,1121,7.94,37.09,17.887346417743736,141.18387909319898,31.96
2026-01-01 21:20:00,E1,68.05,19.26,53.33,368,7.88,46.879999999999995,5.407788390889053,46.7005076142132,41.842
2026-01-01 21:25:00,E3,72.08,32.7,26.37,6074,11.02,43.71666666666667,84.26748057713651,551.1796733212342,38.279
2026-01-01 21:30:00,E1,66.39,11.82,37.6,255,10.99,38.60333333333333,3.8409399005874376,23.202911737943584,35.759
2026-01-01 21:35:00,E1,16.0,81.52,49.95,1737,6.63,49.156666666666666,108.5625,261.99095022624437,37.415
2026-01-01 21:40:00,E2,67.0,82.55,37.59,2679,8.49,62.38,39.985074626865675,315.547703180212,49.585
2026-01-01 21:45:00,E4,50.23,89.41,48.09,7353,8.02,62.57666666666666,146.38662154091182,916.8329177057357,48.982
2026-01-01 21:50:00,E2,42.91,41.96,38.47,6640,9.15,41.11333333333334,154.74248426940107,725.6830601092896,34.635999999999996
2026-01-01 21:55:00,E4,16.71,6.62,56.66,1987,7.56,26.66333333333333,118.91083183722321,262.83068783068785,24.846999999999998
2026-01-01 22:00:00,E4,78.38,72.43,84.45,1842,9.41,78.42,23.500893084970656,195.74920297555792,65.217
2026-01-01 22:05:00,E3,69.47,95.02,79.45,3647,9.22,81.31333333333333,52.497480927018856,395.55314533622555,65.524
2026-01-01 22:10:00,E2,15.33,86.95,34.18,1216,7.38,45.48666666666667,79.32159165035877,164.76964769647697,33.719
2026-01-01 22:15:00,E2,67.42,56.35,26.91,2267,10.6,50.22666666666667,33.62503708098487,213.8679245283019,41.689
2026-01-01 22:20:00,E2,41.67,13.89,55.8,4626,9.46,37.12,111.01511879049676,489.00634249471454,33.911
2026-01-01 22:25:00,E3,64.32,37.71,88.46,4669,8.85,63.49666666666667,72.59017412935324,527.5706214689266,55.145999999999994
2026-01-01 22:30:00,E4,29.82,46.6,74.68,1406,7.85,50.366666666666674,47.1495640509725,179.10828025477707,42.24
2026-01-01 22:35:00,E3,63.05,26.89,30.04,2427,7.69,39.99333333333333,38.493259318001584,315.6046814044213,34.843
2026-01-01 22:40:00,E1,97.5,92.56,69.15,6054,13.27,86.40333333333335,62.09230769230769,456.21703089675964,71.161
2026-01-01 22:45:00,E4,95.85,86.38,82.66,3211,10.54,88.29666666666667,33.50026082420449,304.6489563567363,72.937
2026-01-01 22:50:00,E4,52.32,39.64,47.71,581,10.23,46.55666666666667,11.10474006116208,56.79374389051808,39.983000000000004
2026-01-01 22:55:00,E1,99.18,96.34,65.09,796,13.5,86.87,8.02581165557572,58.96296296296296,71.24900000000001
2026-01-01 23:00:00,E2,64.96,46.4,35.21,1944,9.93,48.85666666666666,29.92610837438424,195.7703927492447,41.31699999999999
2026-01-01 23:05:00,E3,20.23,42.57,48.28,4279,7.17,37.026666666666664,211.51754819574887,596.792189679219,30.501
2026-01-01 23:10:00,E1,29.91,67.5,52.66,6305,5.78,50.02333333333333,210.7990638582414,1090.8304498269895,39.427
2026-01-01 23:15:00,E2,62.05,75.96,31.01,4851,8.6,56.339999999999996,78.17888799355359,564.0697674418604,44.83
2026-01-01 23:20:00,E4,20.53,28.04,51.5,6469,4.42,33.35666666666666,315.09985387238186,1463.5746606334842,28.101
2026-01-01 23:25:00,E1,33.62,92.53,33.22,3609,6.1,53.123333333333335,107.34681737061274,591.6393442622951,39.778
2026-01-01 23:30:00,E1,20.6,89.23,43.58,7232,5.55,51.13666666666668,351.06796116504853,1303.063063063063,38.21
2026-01-01 23:35:00,E1,77.19,54.29,47.4,890,8.74,59.626666666666665,11.529990931467808,101.83066361556064,49.983
2026-01-01 23:40:00,E3,76.51,44.14,18.64,6389,10.52,46.43000000000001,83.50542412756502,607.319391634981,39.477
2026-01-01 23:45:00,E4,17.04,17.41,24.93,5626,4.95,19.793333333333333,330.1643192488263,1136.5656565656566,17.063
2026-01-01 23:50:00,E4,56.49,67.97,88.39,4069,8.67,70.95,72.03044786687909,469.3194925028835,58.792
2026-01-01 23:55:00,E3,89.85,37.81,48.84,5573,11.2,58.833333333333336,62.02559821925432,497.5892857142857,51.409
2026-01-02 00:00:00,E2,17.31,51.55,90.62,799,4.97,53.160000000000004,46.15829000577701,160.76458752515092,43.683
2026-01-02 00:05:00,E1,89.03,50.15,46.99,2322,11.84,62.05666666666667,26.081096259687744,196.11486486486487,53.20400000000001
2026-01-02 00:10:00,E3,36.0,24.08,87.62,4838,7.86,49.23333333333333,134.38888888888889,615.5216284987278,43.474000000000004
2026-01-02 00:15:00,E3,86.27,41.88,80.87,3400,9.04,69.67333333333333,39.4111510374406,376.1061946902655,60.326
2026-01-02 00:20:00,E2,90.79,52.44,37.56,4203,10.24,60.26333333333334,46.29364467452362,410.44921875,51.041000000000004
2026-01-02 00:25:00,E2,65.35,86.11,13.23,2045,10.74,54.896666666666654,31.293037490436117,190.4096834264432,42.944
2026-01-02 00:30:00,E1,74.69,55.19,99.35,7657,11.53,76.41,102.51707055830768,664.093668690373,65.556
2026-01-02 00:35:00,E1,34.55,99.64,89.63,118,6.46,74.60666666666667,3.4153400868306805,18.26625386996904,58.474000000000004
2026-01-02 00:40:00,E4,40.79,29.84,11.31,3325,6.04,27.313333333333333,81.51507722481,550.4966887417219,22.805999999999997
2026-01-02 00:45:00,E4,93.32,22.59,66.25,6895,11.03,60.72,73.88555507929705,625.1133272892113,54.595
2026-01-02 00:50:00,E3,70.08,76.5,15.37,5926,11.01,53.98333333333333,84.56050228310502,538.2379654859219,43.13699999999999
2026-01-02 00:55:00,E1,28.93,34.59,21.99,4291,5.57,28.503333333333334,148.32353957829244,770.3770197486534,23.308000000000003
2026-01-02 01:00:00,E1,68.67,93.48,87.55,7045,8.92,83.23333333333333,102.59210717926314,789.7982062780269,67.346
2026-01-02 01:05:00,E4,92.55,76.11,50.93,3838,10.65,73.19666666666667,41.46947595894112,360.3755868544601,60.395999999999994
2026-01-02 01:10:00,E1,37.61,59.8,73.47,968,8.1,56.96,25.737835681999467,119.50617283950618,46.904
2026-01-02 01:15:00,E4,83.69,14.76,55.95,3118,11.94,51.46666666666667,37.25654200023898,261.1390284757119,47.23199999999999
2026-01-02 01:20:00,E1,39.53,99.1,38.97,3352,7.44,59.199999999999996,84.79635719706552,450.5376344086021,44.858000000000004
2026-01-02 01:25:00,E4,56.21,89.24,87.91,1909,6.78,77.78666666666666,33.96192848247643,281.56342182890853,62.44
2026-01-02 01:30:00,E4,86.87,5.65,37.43,4223,12.24,43.31666666666667,48.61286980545643,345.016339869281,40.868
2026-01-02 01:35:00,E1,57.23,41.23,67.76,5665,7.28,55.406666666666666,98.98654551808492,778.1593406593406,47.199
2026-01-02 01:40:00,E4,59.44,69.55,67.64,4112,10.1,65.54333333333334,69.17900403768506,407.1287128712871,54.053999999999995
2026-01-02 01:45:00,E1,89.33,91.22,32.18,1896,11.6,70.91000000000001,21.224672562409044,163.44827586206898,57.017
2026-01-02 01:50:00,E2,91.33,70.86,78.17,4343,9.37,80.12,47.5528303952699,463.5005336179296,66.89599999999999
2026-01-02 01:55:00,E3,93.15,33.4,85.28,650,12.03,70.61,6.977992485238862,54.03158769742311,62.615
2026-01-02 02:00:00,E4,90.26,42.93,14.48,7907,11.2,49.22333333333333,87.60248171947705,705.9821428571429,42.248000000000005
2026-01-02 02:05:00,E4,54.34,19.35,84.04,3452,7.4,52.576666666666675,63.525947736474045,466.48648648648646,46.864
2026-01-02 02:10:00,E3,59.55,31.51,15.42,3402,8.62,35.49333333333333,57.12846347607053,394.6635730858469,30.517
2026-01-02 02:15:00,E2,64.85,92.1,60.85,2787,9.08,72.6,42.97609868928296,306.9383259911894,57.946
2026-01-02 02:20:00,E3,14.45,10.86,91.85,1609,5.98,39.053333333333335,111.34948096885813,269.0635451505016,35.257999999999996
2026-01-02 02:25:00,E4,90.7,47.27,38.55,6866,9.18,58.839999999999996,75.70011025358323,747.9302832244009,50.065
2026-01-02 02:30:00,E2,68.68,33.08,65.4,2783,8.87,55.720000000000006,40.52125800815375,313.7542277339346,48.614000000000004
2026-01-02 02:35:00,E1,44.77,72.73,30.56,2414,9.24,49.35333333333333,53.92003573821755,261.2554112554113,38.993
2026-01-02 02:40:00,E1,35.64,57.96,69.66,735,8.45,54.419999999999995,20.622895622895623,86.98224852071007,44.872
2026-01-02 02:45:00,E2,58.24,92.75,30.77,346,9.33,60.58666666666667,5.940934065934066,37.08467309753483,47.11900000000001
2026-01-02 02:50:00,E1,80.23,14.48,40.42,6231,10.15,45.04333333333333,77.66421538078025,613.8916256157635,41.121
2026-01-02 02:55:00,E3,50.22,55.83,75.42,4685,9.58,60.49,93.289526085225,489.03966597077243,50.774
2026-01-02 03:00:00,E3,81.65,79.05,29.41,4284,10.95,63.37,52.46785058175137,391.2328767123288,51.318
2026-01-02 03:05:00,E3,70.13,9.69,31.56,2077,8.11,37.126666666666665,29.61642663624697,256.1035758323058,34.06699999999999
2026-01-02 03:10:00,E1,80.35,13.19,64.7,4268,9.41,52.74666666666667,53.1176104542626,453.56004250797025,48.03499999999999
2026-01-02 03:15:00,E1,75.92,21.7,83.28,4969,11.84,60.300000000000004,65.45047418335089,419.67905405405406,54.467999999999996
2026-01-02 03:20:00,E2,18.2,62.79,67.23,3085,7.14,49.406666666666666,169.5054945054945,432.07282913165267,39.614999999999995
2026-01-02 03:25:00,E4,25.59,13.86,96.42,1205,5.38,45.29,47.088706525986716,223.97769516728624,40.451
2026-01-02 03:30:00,E4,10.88,43.54,87.72,4364,3.93,47.379999999999995,401.10294117647055,1110.4325699745546,39.074
2026-01-02 03:35:00,E4,58.85,32.21,29.78,5435,10.14,40.28,92.35344095157178,535.9960552268244,35.059
2026-01-02 03:40:00,E3,71.41,82.26,48.85,6433,9.93,67.50666666666667,90.08542220977455,647.8348439073515,54.516
2026-01-02 03:45:00,E1,91.99,78.21,61.35,1580,9.21,77.18333333333332,17.175779976084357,171.55266015200868,63.486
2026-01-02 03:50:00,E2,39.55,68.63,18.13,3463,6.11,42.10333333333333,87.56005056890014,566.7757774140753,32.251999999999995
2026-01-02 03:55:00,E2,80.68,66.24,80.32,5587,12.16,75.74666666666667,69.24888448190381,459.45723684210526,63.98
2026-01-02 04:00:00,E1,45.71,32.7,31.92,7602,7.97,36.776666666666664,166.3093415007657,953.8268506900879,31.423000000000002
2026-01-02 04:05:00,E2,36.53,23.91,86.46,3968,5.54,48.96666666666666,108.62304954831644,716.2454873646209,42.787
2026-01-02 04:10:00,E1,61.51,71.99,64.91,5494,9.23,66.13666666666667,89.3188099496017,595.2329360780064,54.17
2026-01-02 04:15:00,E4,85.43,91.11,33.99,3889,9.96,70.17666666666668,45.52265012290764,390.4618473895582,56.04
2026-01-02 04:20:00,E3,11.18,34.71,83.54,7246,5.08,43.14333333333334,648.1216457960644,1426.3779527559054,36.374
2026-01-02 04:25:00,E3,23.97,5.06,81.64,5219,7.89,36.89,217.7304964539007,661.4702154626109,34.273
2026-01-02 04:30:00,E1,77.07,70.73,46.42,4173,9.9,64.74000000000001,54.14558193849747,421.5151515151515,53.172999999999995
2026-01-02 04:35:00,E2,28.39,20.87,31.39,2963,6.29,26.883333333333336,104.36773511799929,471.0651828298887,23.365999999999996
2026-01-02 04:40:00,E3,25.03,52.55,33.2,2055,5.18,36.92666666666667,82.10147822612865,396.7181467181467,29.015
2026-01-02 04:45:00,E1,81.02,49.37,56.53,520,8.62,62.306666666666665,6.418168353492965,60.32482598607889,52.86299999999999
2026-01-02 04:50:00,E1,81.12,57.12,92.23,1574,12.04,76.82333333333334,19.40335305719921,130.73089700996678,65.837
2026-01-02 04:55:00,E4,69.39,36.09,77.29,1994,9.01,60.92333333333334,28.736129125234182,221.30965593784686,53.024
2026-01-02 05:00:00,E3,73.17,83.42,71.79,3142,10.67,76.12666666666667,42.94109607762744,294.4704779756326,62.30600000000001
2026-01-02 05:05:00,E1,90.61,47.66,33.17,2206,10.17,57.14666666666667,24.346098664606554,216.91248770894788,48.7
2026-01-02 05:10:00,E3,13.55,17.2,10.94,6431,7.15,13.896666666666667,474.6125461254612,899.4405594405594,12.217
2026-01-02 05:15:00,E3,47.32,40.02,83.77,7522,8.47,57.03666666666667,158.96027049873203,888.0755608028335,49.025000000000006
2026-01-02 05:20:00,E4,92.96,75.01,62.82,6647,9.24,76.92999999999999,71.50387263339071,719.3722943722944,63.584
2026-01-02 05:25:00,E3,64.37,76.55,64.95,1532,9.74,68.62333333333333,23.799906788876804,157.28952772073922,56.054
2026-01-02 05:30:00,E1,22.19,38.95,88.65,5383,7.34,49.93000000000001,242.5867507886435,733.3787465940055,42.510000000000005
2026-01-02 05:35:00,E2,40.67,13.45,57.5,3026,7.87,37.20666666666667,74.40373739857388,384.49809402795427,33.714999999999996
2026-01-02 05:40:00,E2,29.63,76.67,57.61,495,6.63,54.63666666666666,16.70604117448532,74.6606334841629,42.832
2026-01-02 05:45:00,E3,69.23,92.87,45.12,4079,9.06,69.07333333333334,58.919543550483894,450.22075055187634,54.691
2026-01-02 05:50:00,E4,64.9,66.92,93.63,5410,8.1,75.14999999999999,83.35901386748844,667.9012345679013,62.562999999999995
2026-01-02 05:55:00,E4,63.84,83.71,78.77,4370,7.55,75.44,68.45238095238095,578.8079470198676,61.035000000000004
2026-01-02 06:00:00,E4,27.85,46.85,34.36,5083,5.55,36.35333333333333,182.51346499102334,915.8558558558559,29.143
2026-01-02 06:05:00,E3,94.69,94.29,52.2,1874,11.55,80.39333333333333,19.790896609990497,162.25108225108224,65.235
2026-01-02 06:10:00,E3,31.93,73.33,89.82,5614,5.91,65.02666666666666,175.8221108675227,949.9153976311336,52.373
2026-01-02 06:15:00,E1,39.08,80.17,39.35,5058,6.66,52.86666666666667,129.42681678607985,759.4594594594595,40.895
2026-01-02 06:20:00,E3,74.51,8.88,13.49,3630,9.22,32.29333333333333,48.71829284659777,393.7093275488069,30.020000000000003
2026-01-02 06:25:00,E1,64.01,36.2,18.69,355,7.83,39.63333333333333,5.546008436181846,45.33844189016603,33.61600000000001
2026-01-02 06:30:00,E4,97.49,40.62,74.06,7595,9.59,70.72333333333333,77.90542619755873,791.970802919708,61.507
2026-01-02 06:35:00,E3,67.2,81.58,69.81,6764,8.45,72.86333333333333,100.6547619047619,800.4733727810651,59.108999999999995
2026-01-02 06:40:00,E2,75.68,38.13,58.95,3585,9.38,57.586666666666666,47.370507399577164,382.1961620469083,49.891
2026-01-02 06:45:00,E1,75.65,83.9,14.48,5429,9.29,58.01,71.76470588235294,584.3918191603875,45.677
2026-01-02 06:50:00,E4,57.6,77.82,72.81,1434,8.51,69.41,24.895833333333332,168.50763807285546,56.388999999999996
2026-01-02 06:55:00,E1,21.69,91.88,40.7,5233,8.19,51.423333333333325,241.263254956201,638.949938949939,38.731
2026-01-02 07:00:00,E3,61.99,74.79,34.78,4347,9.08,57.18666666666667,70.12421358283594,478.74449339207047,45.80500000000001
2026-01-02 07:05:00,E1,45.62,48.37,60.74,3463,9.64,51.57666666666666,75.90968873301185,359.2323651452282,43.51
2026-01-02 07:10:00,E3,64.67,40.37,98.05,263,9.79,67.69666666666666,4.0668006803773,26.864147088866194,58.848
2026-01-02 07:15:00,E2,79.5,71.14,65.52,1344,10.62,72.05333333333333,16.90566037735849,126.5536723163842,59.858000000000004
2026-01-02 07:20:00,E1,10.58,87.74,33.67,6811,5.14,43.99666666666667,643.7618147448015,1325.0972762645915,31.851
2026-01-02 07:25:00,E3,46.18,70.63,77.26,5217,8.66,64.69,112.97098310957125,602.4249422632795,52.89
2026-01-02 07:30:00,E4,43.37,86.0,64.71,436,8.35,64.69333333333333,10.053032049804013,52.215568862275454,51.294
2026-01-02 07:35:00,E4,94.43,54.79,35.47,5494,13.16,61.56333333333333,58.180662924917925,417.4772036474164,52.559999999999995
2026-01-02 07:40:00,E4,17.38,31.23,45.53,3900,6.19,31.38,224.3958573072497,630.0484652665589,26.357
2026-01-02 07:45:00,E1,46.18,11.06,76.95,7334,8.38,44.73,158.81333910783889,875.178997613365,40.827
2026-01-02 07:50:00,E3,29.75,7.17,49.86,1905,6.26,28.926666666666666,64.03361344537815,304.3130990415336,26.568999999999996
2026-01-02 07:55:00,E3,46.79,10.24,60.89,4670,6.83,39.306666666666665,99.80765120752298,683.7481698389458,35.718
2026-01-02 08:00:00,E3,95.72,75.91,13.06,681,11.26,61.56333333333333,7.114500626828249,60.47957371225577,50.068
2026-01-02 08:05:00,E1,22.45,53.85,49.4,146,5.68,41.9,6.503340757238307,25.704225352112676,33.461000000000006
2026-01-02 08:10:00,E1,36.94,63.13,41.17,4215,8.03,47.080000000000005,114.10395235517055,524.9066002490661,37.665
2026-01-02 08:15:00,E3,94.49,92.99,39.96,7627,12.93,75.81333333333333,80.71753624722193,589.8685228151586,61.51899999999999
2026-01-02 08:20:00,E4,16.18,11.53,37.14,4104,4.41,21.616666666666664,253.64647713226205,930.6122448979592,19.184
2026-01-02 08:25:00,E4,81.69,89.24,35.24,4222,11.71,68.72333333333334,51.68319255722855,360.54654141759175,55.269
2026-01-02 08:30:00,E4,56.39,40.13,56.3,4903,8.56,50.94,86.94804043270084,572.7803738317757,43.545
2026-01-02 08:35:00,E1,55.95,5.01,40.26,5708,6.92,33.74,102.01966041108132,824.8554913294798,31.249
2026-01-02 08:40:00,E1,40.69,89.14,37.69,6331,9.39,55.839999999999996,155.59105431309905,674.2279020234291,43.22
2026-01-02 08:45:00,E4,66.68,41.54,61.16,1182,8.75,56.46,17.726454709058185,135.0857142857143,48.41
2026-01-02 08:50:00,E4,83.86,95.11,30.22,3264,11.94,69.73,38.922012878607205,273.3668341708543,55.63399999999999
2026-01-02 08:55:00,E4,46.2,19.66,92.4,388,9.01,52.75333333333333,8.398268398268398,43.06326304106548,47.314
2026-01-02 09:00:00,E4,32.85,67.53,25.27,389,7.35,41.88333333333333,11.841704718417047,52.925170068027214,32.412
2026-01-02 09:05:00,E4,60.6,70.36,88.81,4667,9.03,73.25666666666667,77.01320132013201,516.8327796234773,60.701
2026-01-02 09:10:00,E1,73.75,86.56,63.82,5920,11.89,74.71,80.27118644067797,497.8973927670311,60.961
2026-01-02 09:15:00,E4,73.85,60.85,47.82,4762,10.07,60.839999999999996,64.48205822613406,472.88977159880835,50.68500000000001
2026-01-02 09:20:00,E2,46.39,27.96,83.45,2599,10.07,52.6,56.02500538909248,258.0933465739821,46.558
2026-01-02 09:25:00,E1,98.2,11.78,33.81,1742,10.47,47.93000000000001,17.739307535641547,166.38013371537727,44.053000000000004
2026-01-02 09:30:00,E2,96.28,93.7,40.3,315,12.65,76.76,3.271707519734109,24.90118577075099,62.244
2026-01-02 09:35:00,E2,20.08,73.33,60.67,4049,6.04,51.35999999999999,201.64342629482073,670.364238410596,40.099
2026-01-02 09:40:00,E1,29.54,60.26,33.5,4176,8.96,41.1,141.36763710223426,466.07142857142856,32.756
2026-01-02 09:45:00,E2,34.98,91.21,55.25,3535,7.98,60.48,101.05774728416239,442.98245614035085,46.907
2026-01-02 09:50:00,E2,33.45,24.84,34.68,6195,5.33,30.99,185.20179372197308,1162.2889305816134,26.473
2026-01-02 09:55:00,E2,62.91,71.07,78.38,4311,10.28,70.78666666666666,68.52646638054364,419.35797665369654,58.657
2026-01-02 10:00:00,E1,48.69,18.73,21.1,4573,8.75,29.50666666666667,93.92072294105566,522.6285714285714,26.433
2026-01-02 10:05:00,E2,36.51,37.11,11.97,2433,7.19,28.53,66.6392769104355,338.3866481223922,23.404
2026-01-02 10:10:00,E2,77.67,6.2,16.51,2539,11.08,33.46,32.689584138019825,229.15162454873646,31.709999999999997
2026-01-02 10:15:00,E3,56.21,50.69,25.71,4340,7.54,44.20333333333334,77.21046077210461,575.5968169761273,36.222
2026-01-02 10:20:00,E3,25.51,5.54,88.43,1672,7.95,39.82666666666667,65.54292434339474,210.31446540880503,36.88
2026-01-02 10:25:00,E4,89.26,44.89,19.38,387,11.89,51.17666666666667,4.335648666816042,32.548359966358284,43.948
2026-01-02 10:30:00,E3,52.0,49.43,99.64,5253,7.62,67.02333333333333,101.01923076923077,689.3700787401575,56.902
2026-01-02 10:35:00,E3,98.83,47.13,39.17,5552,9.6,61.71,56.17727410705252,578.3333333333334,52.745999999999995
2026-01-02 10:40:00,E3,74.83,11.89,34.57,5422,9.89,40.43,72.45757049311773,548.2305358948432,37.176
2026-01-02 10:45:00,E3,63.59,47.64,66.03,6495,9.0,59.086666666666666,102.13870105362477,721.6666666666666,50.214
2026-01-02 10:50:00,E3,79.93,38.09,67.17,6056,10.1,61.73,75.76629550857,599.6039603960396,53.76800000000001
2026-01-02 10:55:00,E2,77.55,68.1,69.79,6315,9.15,71.81333333333333,81.43133462282398,690.1639344262295,59.652
2026-01-02 11:00:00,E4,84.69,38.19,74.56,4034,9.1,65.81333333333333,47.63254221277601,443.2967032967033,57.233
2026-01-02 11:05:00,E3,85.2,69.75,50.05,5815,12.63,68.33333333333333,68.25117370892019,460.4117181314331,57.051
2026-01-02 11:10:00,E1,42.11,81.97,97.22,4804,7.5,73.76666666666667,114.08216575635241,640.5333333333333,59.693
2026-01-02 11:15:00,E3,85.41,12.6,50.42,594,9.55,49.47666666666667,6.954689146469969,62.19895287958115,45.179
2026-01-02 11:20:00,E1,42.02,98.47,82.78,7148,9.72,74.42333333333333,170.1094716801523,735.3909465020575,59.078
2026-01-02 11:25:00,E2,36.1,17.31,63.85,2722,8.29,39.086666666666666,75.4016620498615,328.34740651387216,35.105000000000004
2026-01-02 11:30:00,E2,10.77,81.74,10.75,1060,7.48,34.419999999999995,98.42154131847725,141.71122994652404,24.3
2026-01-02 11:35:00,E1,93.54,25.5,47.75,7666,9.96,55.59666666666667,81.95424417361556,769.6787148594377,49.47899999999999
2026-01-02 11:40:00,E1,87.58,37.05,88.23,3278,11.31,70.95333333333333,37.42863667503996,289.83200707338636,62.415
2026-01-02 11:45:00,E2,24.68,30.03,91.19,5575,7.92,48.63333333333333,225.89141004862236,703.9141414141415,42.351
2026-01-02 11:50:00,E4,67.87,88.92,26.89,1070,8.33,61.22666666666667,15.765433917783998,128.45138055222088,47.878
2026-01-02 11:55:00,E4,17.56,52.79,90.76,7296,5.77,53.70333333333334,415.48974943052394,1264.471403812825,44.208
2026-01-02 12:00:00,E1,51.62,74.49,39.8,1551,8.8,55.30333333333332,30.046493607129023,176.24999999999997,44.083999999999996
2026-01-02 12:05:00,E4,10.77,6.01,94.0,3647,6.06,36.92666666666667,338.62581244196843,601.8151815181518,33.845
2026-01-02 12:10:00,E3,96.43,73.29,79.08,5183,9.73,82.93333333333334,53.748833350617026,532.6824254881809,69.257
2026-01-02 12:15:00,E3,25.68,47.29,25.47,7683,5.02,32.81333333333333,299.18224299065423,1530.4780876494026,25.807
2026-01-02 12:20:00,E3,29.08,73.3,45.67,2645,7.77,49.35,90.95598349381018,340.41184041184044,38.639
2026-01-02 12:25:00,E1,91.78,96.16,90.09,1130,9.85,92.67666666666666,12.312050555676619,114.72081218274113,75.763
