timestamp,tower_id,video_users,voice_users,iot_devices,gaming_users,emergency_users,hour,minute,day,weekday,is_weekend,total_users,high_priority_ratio,iot_ratio,consumer_ratio
2026-01-01 17:55:00,T8,218,113,247,14,5,17,55,1,3,0,350,0.014285714285714285,0.7057142857142857,0.6628571428571428
2026-01-01 18:00:00,T10,363,82,882,221,10,18,0,1,3,0,676,0.014792899408284023,1.3047337278106508,0.863905325443787
2026-01-01 18:05:00,T10,694,22,920,172,15,18,5,1,3,0,903,0.016611295681063124,1.0188261351052048,0.9590254706533776
2026-01-01 18:10:00,T8,645,91,310,250,4,18,10,1,3,0,990,0.00404040404040404,0.31313131313131315,0.9040404040404041
2026-01-01 18:15:00,T7,419,48,242,139,3,18,15,1,3,0,609,0.0049261083743842365,0.3973727422003284,0.916256157635468
2026-01-01 18:20:00,T4,335,169,238,32,6,18,20,1,3,0,542,0.01107011070110701,0.43911439114391143,0.6771217712177122
2026-01-01 18:25:00,T1,208,224,745,81,13,18,25,1,3,0,526,0.024714828897338403,1.4163498098859315,0.5494296577946768
2026-01-01 18:30:00,T1,526,130,427,76,7,18,30,1,3,0,739,0.009472259810554804,0.577807848443843,0.8146143437077131
2026-01-01 18:35:00,T2,629,285,383,126,3,18,35,1,3,0,1043,0.0028763183125599234,0.36720997123681687,0.7238734419942474
2026-01-01 18:40:00,T9,526,185,51,141,15,18,40,1,3,0,867,0.01730103806228374,0.058823529411764705,0.7693194925028836
2026-01-01 18:45:00,T5,40,256,420,228,1,18,45,1,3,0,525,0.0019047619047619048,0.8,0.5104761904761905
2026-01-01 18:50:00,T3,317,182,1123,41,16,18,50,1,3,0,556,0.02877697841726619,2.0197841726618706,0.6438848920863309
2026-01-01 18:55:00,T9,101,177,1022,45,19,18,55,1,3,0,342,0.05555555555555555,2.9883040935672516,0.4269005847953216
2026-01-01 19:00:00,T2,69,209,995,14,17,19,0,1,3,0,309,0.05501618122977346,3.220064724919094,0.2686084142394822
2026-01-01 19:05:00,T8,589,98,311,59,12,19,5,1,3,0,758,0.0158311345646438,0.4102902374670185,0.8548812664907651
2026-01-01 19:10:00,T5,143,157,451,54,19,19,10,1,3,0,373,0.05093833780160858,1.2091152815013404,0.5281501340482574
2026-01-01 19:15:00,T3,697,127,174,226,14,19,15,1,3,0,1064,0.013157894736842105,0.16353383458646617,0.8674812030075187
2026-01-01 19:20:00,T4,686,192,602,119,5,19,20,1,3,0,1002,0.00499001996007984,0.6007984031936128,0.8033932135728543
2026-01-01 19:25:00,T4,314,199,1192,92,3,19,25,1,3,0,608,0.004934210526315789,1.9605263157894737,0.6677631578947368
2026-01-01 19:30:00,T2,571,32,1166,103,5,19,30,1,3,0,711,0.007032348804500703,1.639943741209564,0.9479606188466948
2026-01-01 19:35:00,T7,420,156,997,104,0,19,35,1,3,0,680,0.0,1.4661764705882352,0.7705882352941177
2026-01-01 19:40:00,T8,644,176,846,102,10,19,40,1,3,0,932,0.01072961373390558,0.907725321888412,0.8004291845493562
2026-01-01 19:45:00,T2,556,215,748,163,9,19,45,1,3,0,943,0.009544008483563097,0.7932131495227995,0.7624602332979852
2026-01-01 19:50:00,T10,202,126,745,198,1,19,50,1,3,0,527,0.0018975332068311196,1.413662239089184,0.7590132827324478
2026-01-01 19:55:00,T5,373,230,95,144,20,19,55,1,3,0,767,0.02607561929595828,0.12385919165580182,0.6740547588005215
2026-01-01 20:00:00,T1,668,33,413,198,9,20,0,1,3,0,908,0.009911894273127754,0.45484581497797355,0.9537444933920705
2026-01-01 20:05:00,T5,79,29,1198,229,5,20,5,1,3,0,342,0.014619883040935672,3.502923976608187,0.9005847953216374
2026-01-01 20:10:00,T10,487,73,700,98,5,20,10,1,3,0,663,0.007541478129713424,1.0558069381598794,0.8823529411764706
2026-01-01 20:15:00,T9,633,125,1144,171,7,20,15,1,3,0,936,0.007478632478632479,1.2222222222222223,0.8589743589743589
2026-01-01 20:20:00,T8,626,256,974,216,17,20,20,1,3,0,1115,0.015246636771300448,0.873542600896861,0.7551569506726458
2026-01-01 20:25:00,T10,128,35,384,104,20,20,25,1,3,0,287,0.06968641114982578,1.3379790940766552,0.8083623693379791
2026-01-01 20:30:00,T1,576,298,147,237,13,20,30,1,3,0,1124,0.011565836298932384,0.1307829181494662,0.7233096085409253
2026-01-01 20:35:00,T8,616,113,1168,77,11,20,35,1,3,0,817,0.01346389228886169,1.4296205630354957,0.8482252141982864
2026-01-01 20:40:00,T4,225,49,709,222,15,20,40,1,3,0,511,0.029354207436399216,1.3874755381604698,0.8747553816046967
2026-01-01 20:45:00,T3,49,204,860,243,19,20,45,1,3,0,515,0.036893203883495145,1.6699029126213591,0.566990291262136
2026-01-01 20:50:00,T3,406,85,340,20,2,20,50,1,3,0,513,0.003898635477582846,0.6627680311890838,0.8304093567251462
2026-01-01 20:55:00,T8,686,24,1150,250,18,20,55,1,3,0,978,0.018404907975460124,1.1758691206543967,0.9570552147239264
2026-01-01 21:00:00,T2,689,246,629,228,1,21,0,1,3,0,1164,0.000859106529209622,0.5403780068728522,0.7878006872852233
2026-01-01 21:05:00,T9,603,93,182,30,7,21,5,1,3,0,733,0.009549795361527967,0.24829467939972716,0.8635743519781719
2026-01-01 21:10:00,T3,590,281,737,94,14,21,10,1,3,0,979,0.014300306435137897,0.7528089887640449,0.6986721144024515
2026-01-01 21:15:00,T2,174,193,382,106,3,21,15,1,3,0,476,0.0063025210084033615,0.8025210084033614,0.5882352941176471
2026-01-01 21:20:00,T5,638,208,341,176,17,21,20,1,3,0,1039,0.016361886429258902,0.32820019249278154,0.7834456207892204
2026-01-01 21:25:00,T8,293,100,134,27,6,21,25,1,3,0,426,0.014084507042253521,0.3145539906103286,0.7511737089201878
2026-01-01 21:30:00,T9,131,52,932,227,12,21,30,1,3,0,422,0.02843601895734597,2.2085308056872037,0.8483412322274881
2026-01-01 21:35:00,T2,116,127,1133,137,14,21,35,1,3,0,394,0.03553299492385787,2.8756345177664975,0.6421319796954315
2026-01-01 21:40:00,T6,670,28,588,202,3,21,40,1,3,0,903,0.0033222591362126247,0.6511627906976745,0.9656699889258029
2026-01-01 21:45:00,T9,416,151,678,70,8,21,45,1,3,0,645,0.012403100775193798,1.0511627906976744,0.7534883720930232
2026-01-01 21:50:00,T4,356,141,1188,25,10,21,50,1,3,0,532,0.018796992481203006,2.2330827067669174,0.7161654135338346
2026-01-01 21:55:00,T1,400,245,499,250,14,21,55,1,3,0,909,0.015401540154015401,0.5489548954895489,0.7150715071507151
2026-01-01 22:00:00,T8,273,276,741,63,20,22,0,1,3,0,632,0.03164556962025317,1.1724683544303798,0.5316455696202531
2026-01-01 22:05:00,T7,412,233,1119,26,5,22,5,1,3,0,676,0.0073964497041420114,1.6553254437869822,0.6479289940828402
2026-01-01 22:10:00,T4,163,295,914,155,16,22,10,1,3,0,629,0.025437201907790145,1.4531001589825119,0.505564387917329
2026-01-01 22:15:00,T8,302,137,214,9,15,22,15,1,3,0,463,0.032397408207343416,0.46220302375809935,0.67170626349892
2026-01-01 22:20:00,T7,31,44,428,201,3,22,20,1,3,0,279,0.010752688172043012,1.5340501792114696,0.8315412186379928
2026-01-01 22:25:00,T7,287,28,987,111,15,22,25,1,3,0,441,0.034013605442176874,2.238095238095238,0.9024943310657596
2026-01-01 22:30:00,T2,416,296,171,214,14,22,30,1,3,0,940,0.014893617021276596,0.1819148936170213,0.6702127659574468
2026-01-01 22:35:00,T4,635,268,147,33,19,22,35,1,3,0,955,0.019895287958115182,0.15392670157068064,0.6994764397905759
2026-01-01 22:40:00,T10,99,203,945,150,17,22,40,1,3,0,469,0.03624733475479744,2.014925373134328,0.5309168443496801
2026-01-01 22:45:00,T4,258,126,228,78,15,22,45,1,3,0,477,0.031446540880503145,0.4779874213836478,0.7044025157232704
2026-01-01 22:50:00,T8,645,108,1193,40,11,22,50,1,3,0,804,0.013681592039800995,1.4838308457711442,0.8519900497512438
2026-01-01 22:55:00,T1,419,49,859,239,13,22,55,1,3,0,720,0.018055555555555554,1.1930555555555555,0.9138888888888889
2026-01-01 23:00:00,T7,374,106,1008,46,10,23,0,1,3,0,536,0.018656716417910446,1.8805970149253732,0.7835820895522388
2026-01-01 23:05:00,T1,415,226,756,153,2,23,5,1,3,0,796,0.002512562814070352,0.949748743718593,0.7135678391959799
2026-01-01 23:10:00,T6,588,184,422,225,2,23,10,1,3,0,999,0.002002002002002002,0.42242242242242245,0.8138138138138138
2026-01-01 23:15:00,T7,297,43,592,176,12,23,15,1,3,0,528,0.022727272727272728,1.121212121212121,0.8958333333333334
2026-01-01 23:20:00,T9,410,13,301,126,5,23,20,1,3,0,554,0.009025270758122744,0.5433212996389891,0.9675090252707581
2026-01-01 23:25:00,T5,74,19,347,235,10,23,25,1,3,0,338,0.029585798816568046,1.0266272189349113,0.9142011834319527
2026-01-01 23:30:00,T2,109,85,370,55,2,23,30,1,3,0,251,0.00796812749003984,1.4741035856573705,0.6533864541832669
2026-01-01 23:35:00,T7,25,21,328,71,14,23,35,1,3,0,131,0.10687022900763359,2.50381679389313,0.732824427480916
2026-01-01 23:40:00,T8,332,273,294,223,14,23,40,1,3,0,842,0.0166270783847981,0.3491686460807601,0.6591448931116389
2026-01-01 23:45:00,T10,610,44,665,15,7,23,45,1,3,0,676,0.010355029585798817,0.9837278106508875,0.9245562130177515
2026-01-01 23:50:00,T8,187,268,644,26,6,23,50,1,3,0,487,0.012320328542094456,1.322381930184805,0.43737166324435317
2026-01-01 23:55:00,T9,269,219,380,232,5,23,55,1,3,0,725,0.006896551724137931,0.5241379310344828,0.6910344827586207
2026-01-02 00:00:00,T5,692,141,401,62,20,0,0,2,4,0,915,0.02185792349726776,0.4382513661202186,0.8240437158469945
2026-01-02 00:05:00,T10,251,272,93,153,4,0,5,2,4,0,680,0.0058823529411764705,0.13676470588235295,0.5941176470588235
2026-01-02 00:10:00,T4,492,23,872,190,10,0,10,2,4,0,715,0.013986013986013986,1.2195804195804196,0.9538461538461539
2026-01-02 00:15:00,T7,439,118,224,14,10,0,15,2,4,0,581,0.01721170395869191,0.3855421686746988,0.7796901893287436
2026-01-02 00:20:00,T1,142,223,333,225,20,0,20,2,4,0,610,0.03278688524590164,0.5459016393442623,0.601639344262295
2026-01-02 00:25:00,T1,385,125,1178,36,19,0,25,2,4,0,565,0.033628318584070796,2.0849557522123896,0.7451327433628319
2026-01-02 00:30:00,T10,227,164,665,23,7,0,30,2,4,0,421,0.0166270783847981,1.5795724465558194,0.5938242280285035
2026-01-02 00:35:00,T9,278,244,385,164,9,0,35,2,4,0,695,0.012949640287769784,0.5539568345323741,0.6359712230215827
2026-01-02 00:40:00,T4,404,66,889,161,0,0,40,2,4,0,631,0.0,1.4088748019017432,0.8954041204437401
2026-01-02 00:45:00,T4,95,217,513,244,19,0,45,2,4,0,575,0.03304347826086956,0.8921739130434783,0.5895652173913043
2026-01-02 00:50:00,T8,638,134,916,221,4,0,50,2,4,0,997,0.004012036108324975,0.9187562688064193,0.8615847542627884
2026-01-02 00:55:00,T2,74,103,82,25,11,0,55,2,4,0,213,0.051643192488262914,0.38497652582159625,0.4647887323943662
2026-01-02 01:00:00,T5,42,274,409,51,8,1,0,2,4,0,375,0.021333333333333333,1.0906666666666667,0.248
2026-01-02 01:05:00,T9,670,75,906,219,7,1,5,2,4,0,971,0.007209062821833162,0.933058702368692,0.9155509783728115
2026-01-02 01:10:00,T4,158,235,602,146,7,1,10,2,4,0,546,0.01282051282051282,1.1025641025641026,0.5567765567765568
2026-01-02 01:15:00,T9,555,149,459,152,2,1,15,2,4,0,858,0.002331002331002331,0.534965034965035,0.824009324009324
2026-01-02 01:20:00,T9,686,48,1062,77,7,1,20,2,4,0,818,0.008557457212713936,1.2982885085574571,0.9327628361858191
2026-01-02 01:25:00,T10,166,20,1140,31,14,1,25,2,4,0,231,0.06060606060606061,4.935064935064935,0.8528138528138528
2026-01-02 01:30:00,T5,311,262,534,217,2,1,30,2,4,0,792,0.0025252525252525255,0.6742424242424242,0.6666666666666666
2026-01-02 01:35:00,T5,98,278,1196,190,6,1,35,2,4,0,572,0.01048951048951049,2.090909090909091,0.5034965034965035
2026-01-02 01:40:00,T1,677,240,844,70,7,1,40,2,4,0,994,0.007042253521126761,0.8490945674044266,0.7515090543259557
2026-01-02 01:45:00,T6,98,77,360,26,15,1,45,2,4,0,216,0.06944444444444445,1.6666666666666667,0.5740740740740741
2026-01-02 01:50:00,T7,633,82,649,95,3,1,50,2,4,0,813,0.0036900369003690036,0.7982779827798278,0.8954489544895449
2026-01-02 01:55:00,T5,489,25,374,131,17,1,55,2,4,0,662,0.0256797583081571,0.5649546827794562,0.9365558912386707
2026-01-02 02:00:00,T4,674,150,198,128,20,2,0,2,4,0,972,0.0205761316872428,0.2037037037037037,0.8251028806584362
2026-01-02 02:05:00,T9,405,200,976,185,4,2,5,2,4,0,794,0.005037783375314861,1.2292191435768263,0.743073047858942
2026-01-02 02:10:00,T6,263,205,1034,149,14,2,10,2,4,0,631,0.022187004754358162,1.6386687797147386,0.652931854199683
2026-01-02 02:15:00,T8,44,133,387,44,11,2,15,2,4,0,232,0.04741379310344827,1.668103448275862,0.3793103448275862
2026-01-02 02:20:00,T1,29,166,504,129,8,2,20,2,4,0,332,0.024096385542168676,1.5180722891566265,0.4759036144578313
2026-01-02 02:25:00,T3,564,211,445,235,7,2,25,2,4,0,1017,0.00688298918387414,0.43756145526057033,0.7856440511307768
2026-01-02 02:30:00,T2,549,254,812,242,7,2,30,2,4,0,1052,0.006653992395437262,0.7718631178707225,0.7519011406844106
2026-01-02 02:35:00,T4,95,124,131,158,17,2,35,2,4,0,394,0.04314720812182741,0.33248730964467005,0.6421319796954315
2026-01-02 02:40:00,T5,233,258,417,127,4,2,40,2,4,0,622,0.006430868167202572,0.6704180064308681,0.5787781350482315
2026-01-02 02:45:00,T4,572,197,89,40,12,2,45,2,4,0,821,0.014616321559074299,0.10840438489646773,0.7454323995127893
2026-01-02 02:50:00,T8,56,162,240,88,14,2,50,2,4,0,320,0.04375,0.75,0.45
2026-01-02 02:55:00,T1,605,175,365,38,9,2,55,2,4,0,827,0.010882708585247884,0.44135429262394194,0.777509068923821
2026-01-02 03:00:00,T2,646,90,695,113,6,3,0,2,4,0,855,0.007017543859649123,0.8128654970760234,0.887719298245614
2026-01-02 03:05:00,T7,324,93,709,229,16,3,5,2,4,0,662,0.02416918429003021,1.0709969788519638,0.8353474320241692
2026-01-02 03:10:00,T10,550,108,1181,209,16,3,10,2,4,0,883,0.01812004530011325,1.3374858437146093,0.8595696489241224
2026-01-02 03:15:00,T8,454,40,898,15,8,3,15,2,4,0,517,0.015473887814313346,1.736943907156673,0.90715667311412
2026-01-02 03:20:00,T3,598,140,1108,199,3,3,20,2,4,0,940,0.0031914893617021275,1.1787234042553192,0.847872340425532
2026-01-02 03:25:00,T7,624,157,659,63,18,3,25,2,4,0,862,0.02088167053364269,0.7645011600928074,0.796983758700696
2026-01-02 03:30:00,T2,505,65,512,110,3,3,30,2,4,0,683,0.004392386530014641,0.7496339677891655,0.9004392386530015
2026-01-02 03:35:00,T4,331,265,148,249,16,3,35,2,4,0,861,0.018583042973286876,0.1718931475029036,0.6736353077816493
2026-01-02 03:40:00,T3,486,147,442,124,6,3,40,2,4,0,763,0.007863695937090432,0.5792922673656619,0.799475753604194
2026-01-02 03:45:00,T6,76,12,730,85,16,3,45,2,4,0,189,0.08465608465608465,3.8624338624338623,0.8518518518518519
2026-01-02 03:50:00,T1,366,228,736,46,5,3,50,2,4,0,645,0.007751937984496124,1.1410852713178294,0.6387596899224807
2026-01-02 03:55:00,T6,543,75,1080,213,0,3,55,2,4,0,831,0.0,1.2996389891696751,0.9097472924187726
2026-01-02 04:00:00,T2,484,111,65,67,20,4,0,2,4,0,682,0.02932551319648094,0.09530791788856305,0.8079178885630498
2026-01-02 04:05:00,T6,165,29,178,174,6,4,5,2,4,0,374,0.016042780748663103,0.47593582887700536,0.9064171122994652
2026-01-02 04:10:00,T9,25,84,135,177,19,4,10,2,4,0,305,0.06229508196721312,0.4426229508196721,0.6622950819672131
2026-01-02 04:15:00,T5,439,234,1054,161,18,4,15,2,4,0,852,0.02112676056338028,1.2370892018779343,0.704225352112676
2026-01-02 04:20:00,T2,646,83,980,152,0,4,20,2,4,0,881,0.0,1.112372304199773,0.905788876276958
2026-01-02 04:25:00,T9,488,206,461,33,1,4,25,2,4,0,728,0.0013736263736263737,0.6332417582417582,0.7156593406593407
2026-01-02 04:30:00,T3,464,140,784,133,1,4,30,2,4,0,738,0.0013550135501355014,1.062330623306233,0.8089430894308943
2026-01-02 04:35:00,T9,364,49,171,175,3,4,35,2,4,0,591,0.005076142131979695,0.2893401015228426,0.9120135363790186
2026-01-02 04:40:00,T3,237,284,1067,128,9,4,40,2,4,0,658,0.013677811550151976,1.621580547112462,0.5547112462006079
2026-01-02 04:45:00,T7,688,246,112,95,2,4,45,2,4,0,1031,0.0019398642095053346,0.10863239573229874,0.7594568380213385
2026-01-02 04:50:00,T9,97,42,649,47,18,4,50,2,4,0,204,0.08823529411764706,3.1813725490196076,0.7058823529411765
2026-01-02 04:55:00,T5,150,197,1181,245,15,4,55,2,4,0,607,0.02471169686985173,1.9456342668863262,0.6507413509060955
2026-01-02 05:00:00,T6,627,170,524,23,17,5,0,2,4,0,837,0.02031063321385902,0.6260454002389486,0.7765830346475507
2026-01-02 05:05:00,T4,369,74,972,126,19,5,5,2,4,0,588,0.03231292517006803,1.653061224489796,0.8418367346938775
2026-01-02 05:10:00,T6,539,183,376,37,6,5,10,2,4,0,765,0.00784313725490196,0.4915032679738562,0.7529411764705882
2026-01-02 05:15:00,T5,159,283,985,113,2,5,15,2,4,0,557,0.003590664272890485,1.7684021543985637,0.4883303411131059
2026-01-02 05:20:00,T9,225,123,1160,71,7,5,20,2,4,0,426,0.01643192488262911,2.723004694835681,0.6948356807511737
2026-01-02 05:25:00,T10,91,70,1036,247,19,5,25,2,4,0,427,0.04449648711943794,2.4262295081967213,0.7915690866510539
2026-01-02 05:30:00,T8,176,85,53,243,14,5,30,2,4,0,518,0.02702702702702703,0.10231660231660232,0.8088803088803089
2026-01-02 05:35:00,T4,610,132,831,23,4,5,35,2,4,0,769,0.005201560468140442,1.0806241872561768,0.823146944083225
2026-01-02 05:40:00,T1,308,185,186,20,16,5,40,2,4,0,529,0.030245746691871456,0.3516068052930057,0.6200378071833649
2026-01-02 05:45:00,T1,473,194,1003,142,16,5,45,2,4,0,825,0.019393939393939394,1.2157575757575758,0.7454545454545455
2026-01-02 05:50:00,T7,192,136,648,37,14,5,50,2,4,0,379,0.036939313984168866,1.7097625329815302,0.604221635883905
2026-01-02 05:55:00,T9,679,69,982,51,8,5,55,2,4,0,807,0.009913258983890954,1.2168525402726147,0.9045848822800495
2026-01-02 06:00:00,T9,540,296,559,102,2,6,0,2,4,0,940,0.002127659574468085,0.5946808510638298,0.6829787234042554
2026-01-02 06:05:00,T6,350,192,824,87,16,6,5,2,4,0,645,0.024806201550387597,1.2775193798449613,0.6775193798449612
2026-01-02 06:10:00,T4,652,60,655,200,10,6,10,2,4,0,922,0.010845986984815618,0.710412147505423,0.9240780911062907
2026-01-02 06:15:00,T1,652,122,809,139,19,6,15,2,4,0,932,0.0203862660944206,0.8680257510729614,0.8487124463519313
2026-01-02 06:20:00,T10,506,10,471,133,15,6,20,2,4,0,664,0.022590361445783132,0.7093373493975904,0.9623493975903614
2026-01-02 06:25:00,T4,584,178,1157,78,14,6,25,2,4,0,854,0.01639344262295082,1.35480093676815,0.775175644028103
2026-01-02 06:30:00,T9,168,212,458,79,20,6,30,2,4,0,479,0.04175365344467641,0.9561586638830898,0.5156576200417536
2026-01-02 06:35:00,T10,538,119,1093,157,20,6,35,2,4,0,834,0.023980815347721823,1.3105515587529977,0.8333333333333334
2026-01-02 06:40:00,T6,335,10,1013,83,19,6,40,2,4,0,447,0.042505592841163314,2.266219239373602,0.9351230425055929
2026-01-02 06:45:00,T10,545,84,817,35,19,6,45,2,4,0,683,0.027818448023426062,1.1961932650073206,0.849194729136164
2026-01-02 06:50:00,T8,185,88,542,160,3,6,50,2,4,0,436,0.006880733944954129,1.2431192660550459,0.7912844036697247
2026-01-02 06:55:00,T6,514,142,590,223,16,6,55,2,4,0,895,0.017877094972067038,0.659217877094972,0.823463687150838
2026-01-02 07:00:00,T10,289,268,704,215,19,7,0,2,4,0,791,0.02402022756005057,0.8900126422250316,0.6371681415929203
2026-01-02 07:05:00,T8,668,139,1143,101,1,7,5,2,4,0,909,0.0011001100110011,1.2574257425742574,0.845984598459846
2026-01-02 07:10:00,T4,89,268,527,38,1,7,10,2,4,0,396,0.0025252525252525255,1.3308080808080809,0.3207070707070707
2026-01-02 07:15:00,T1,274,72,205,21,0,7,15,2,4,0,367,0.0,0.55858310626703,0.8038147138964578
2026-01-02 07:20:00,T1,628,206,1128,7,17,7,20,2,4,0,858,0.019813519813519812,1.3146853146853146,0.7400932400932401
2026-01-02 07:25:00,T6,99,217,946,205,14,7,25,2,4,0,535,0.026168224299065422,1.7682242990654207,0.5682242990654206
2026-01-02 07:30:00,T7,151,265,283,123,14,7,30,2,4,0,553,0.02531645569620253,0.5117540687160941,0.49547920433996384
2026-01-02 07:35:00,T6,122,233,732,44,9,7,35,2,4,0,408,0.022058823529411766,1.7941176470588236,0.4068627450980392
2026-01-02 07:40:00,T8,72,232,431,144,11,7,40,2,4,0,459,0.023965141612200435,0.9389978213507625,0.47058823529411764
2026-01-02 07:45:00,T10,473,25,473,101,10,7,45,2,4,0,609,0.016420361247947456,0.7766830870279147,0.9425287356321839
2026-01-02 07:50:00,T7,499,50,587,74,6,7,50,2,4,0,629,0.009538950715421303,0.9332273449920508,0.9109697933227345
2026-01-02 07:55:00,T3,352,187,737,79,17,7,55,2,4,0,635,0.026771653543307086,1.1606299212598425,0.6787401574803149
2026-01-02 08:00:00,T6,466,44,957,104,0,8,0,2,4,0,614,0.0,1.5586319218241043,0.9283387622149837
2026-01-02 08:05:00,T9,584,213,673,90,13,8,5,2,4,0,900,0.014444444444444444,0.7477777777777778,0.7488888888888889
2026-01-02 08:10:00,T1,146,111,1094,169,17,8,10,2,4,0,443,0.03837471783295711,2.469525959367946,0.7110609480812641
2026-01-02 08:15:00,T8,491,265,513,29,16,8,15,2,4,0,801,0.019975031210986267,0.6404494382022472,0.6491885143570537
2026-01-02 08:20:00,T4,403,185,59,160,4,8,20,2,4,0,752,0.005319148936170213,0.07845744680851063,0.7486702127659575
2026-01-02 08:25:00,T5,230,128,531,8,9,8,25,2,4,0,375,0.024,1.416,0.6346666666666667
2026-01-02 08:30:00,T4,146,49,698,203,13,8,30,2,4,0,411,0.031630170316301706,1.6982968369829683,0.8491484184914841
2026-01-02 08:35:00,T10,601,55,833,210,17,8,35,2,4,0,883,0.01925254813137033,0.9433748584371461,0.9184597961494904
2026-01-02 08:40:00,T2,362,260,117,71,1,8,40,2,4,0,694,0.001440922190201729,0.1685878962536023,0.6239193083573487
2026-01-02 08:45:00,T6,338,67,991,7,8,8,45,2,4,0,420,0.01904761904761905,2.3595238095238096,0.8214285714285714
2026-01-02 08:50:00,T2,54,288,151,209,17,8,50,2,4,0,568,0.02992957746478873,0.2658450704225352,0.4630281690140845
2026-01-02 08:55:00,T3,463,61,178,176,9,8,55,2,4,0,709,0.012693935119887164,0.25105782792665726,0.9012693935119888
2026-01-02 09:00:00,T7,85,258,683,57,2,9,0,2,4,0,402,0.004975124378109453,1.699004975124378,0.35323383084577115
2026-01-02 09:05:00,T10,325,251,59,160,13,9,5,2,4,0,749,0.017356475300400534,0.0787716955941255,0.6475300400534045
2026-01-02 09:10:00,T4,371,89,94,20,0,9,10,2,4,0,480,0.0,0.19583333333333333,0.8145833333333333
2026-01-02 09:15:00,T9,673,210,1118,30,16,9,15,2,4,0,929,0.017222820236813777,1.2034445640473628,0.7567276641550054
2026-01-02 09:20:00,T5,405,64,1149,140,6,9,20,2,4,0,615,0.00975609756097561,1.8682926829268294,0.8861788617886179
2026-01-02 09:25:00,T4,188,36,293,17,15,9,25,2,4,0,256,0.05859375,1.14453125,0.80078125
2026-01-02 09:30:00,T3,596,162,533,72,16,9,30,2,4,0,846,0.018912529550827423,0.6300236406619385,0.789598108747045
2026-01-02 09:35:00,T9,159,235,879,61,12,9,35,2,4,0,467,0.02569593147751606,1.8822269807280514,0.47109207708779444
2026-01-02 09:40:00,T6,225,166,106,121,16,9,40,2,4,0,528,0.030303030303030304,0.20075757575757575,0.6553030303030303
2026-01-02 09:45:00,T4,249,262,300,73,13,9,45,2,4,0,597,0.021775544388609715,0.5025125628140703,0.5393634840871022
2026-01-02 09:50:00,T6,56,231,175,113,13,9,50,2,4,0,413,0.031476997578692496,0.423728813559322,0.4092009685230024
2026-01-02 09:55:00,T10,347,46,1183,202,14,9,55,2,4,0,609,0.022988505747126436,1.9425287356321839,0.9014778325123153
2026-01-02 10:00:00,T3,424,137,91,14,20,10,0,2,4,0,595,0.03361344537815126,0.15294117647058825,0.7361344537815127
2026-01-02 10:05:00,T10,105,234,1198,107,11,10,5,2,4,0,457,0.024070021881838075,2.6214442013129102,0.4638949671772429
2026-01-02 10:10:00,T8,425,117,798,152,14,10,10,2,4,0,708,0.01977401129943503,1.1271186440677967,0.8149717514124294
2026-01-02 10:15:00,T10,407,92,444,165,20,10,15,2,4,0,684,0.029239766081871343,0.6491228070175439,0.8362573099415205
2026-01-02 10:20:00,T8,443,192,139,66,13,10,20,2,4,0,714,0.018207282913165267,0.19467787114845939,0.7128851540616247
2026-01-02 10:25:00,T6,663,156,1044,106,16,10,25,2,4,0,941,0.01700318809776833,1.1094580233793836,0.8172157279489904
2026-01-02 10:30:00,T2,85,289,615,39,15,10,30,2,4,0,428,0.035046728971962614,1.4369158878504673,0.2897196261682243
2026-01-02 10:35:00,T6,141,48,248,47,0,10,35,2,4,0,236,0.0,1.0508474576271187,0.7966101694915254
2026-01-02 10:40:00,T7,73,202,605,161,15,10,40,2,4,0,451,0.03325942350332594,1.3414634146341464,0.5188470066518847
2026-01-02 10:45:00,T8,133,82,602,120,3,10,45,2,4,0,338,0.008875739644970414,1.7810650887573964,0.7485207100591716
2026-01-02 10:50:00,T7,527,282,602,86,13,10,50,2,4,0,908,0.014317180616740088,0.6629955947136564,0.6751101321585903
2026-01-02 10:55:00,T9,558,69,232,160,4,10,55,2,4,0,791,0.0050568900126422255,0.29329962073324906,0.9077117572692794
2026-01-02 11:00:00,T3,331,142,97,48,18,11,0,2,4,0,539,0.03339517625231911,0.17996289424860853,0.7031539888682746
2026-01-02 11:05:00,T4,24,266,474,29,10,11,5,2,4,0,329,0.030395136778115502,1.4407294832826747,0.16109422492401215
2026-01-02 11:10:00,T7,463,161,402,195,1,11,10,2,4,0,820,0.0012195121951219512,0.4902439024390244,0.802439024390244
2026-01-02 11:15:00,T8,204,156,94,72,8,11,15,2,4,0,440,0.01818181818181818,0.21363636363636362,0.6272727272727273
2026-01-02 11:20:00,T8,659,103,399,117,5,11,20,2,4,0,884,0.005656108597285068,0.4513574660633484,0.8778280542986425
2026-01-02 11:25:00,T1,371,84,964,109,11,11,25,2,4,0,575,0.019130434782608695,1.6765217391304348,0.8347826086956521
2026-01-02 11:30:00,T4,130,179,460,91,2,11,30,2,4,0,402,0.004975124378109453,1.144278606965174,0.5497512437810945
2026-01-02 11:35:00,T6,621,299,793,216,10,11,35,2,4,0,1146,0.008726003490401396,0.6919720767888308,0.7303664921465969
2026-01-02 11:40:00,T7,582,246,545,60,1,11,40,2,4,0,889,0.0011248593925759281,0.6130483689538808,0.7221597300337458
2026-01-02 11:45:00,T2,679,244,80,240,3,11,45,2,4,0,1166,0.002572898799313894,0.0686106346483705,0.7881646655231561
