tower_id,temperature_c,power_usage_pct,traffic_load,weather,cpu_usage_pct,failed,cpu_temperature_ratio,power_temperature_ratio,traffic_pressure,weather_encoded,failure_risk_score
T4,24.7,63.24,1192,clear,97.81,0,3.959919028340081,2.5603238866396762,1192,0,276.785
T7,21.1,68.58,1679,storm,37.3,1,1.767772511848341,3.2502369668246445,1679,3,362.70099999999996
T6,50.08,57.82,1628,clear,95.57,1,1.908346645367412,1.1545527156549522,1628,0,368.798
T9,50.03,35.16,1387,storm,47.6,0,0.9514291425144913,0.7027783330001998,1387,3,306.9095
T6,64.87,41.05,559,clear,76.21,0,1.1748111607831044,0.6328040696778171,559,0,151.4695
T5,56.21,94.46,497,storm,13.9,0,0.24728695961572675,1.6804838996619818,497,3,135.5745
T8,37.61,79.02,433,clear,96.31,0,2.560755118319596,2.101036958255783,433,0,131.0685
T7,29.95,42.63,1129,clear,53.54,0,1.7876460767946578,1.423372287145242,1129,0,252.5215
T10,70.96,46.89,204,clear,58.48,0,0.8241262683201804,0.660794813979707,204,0,79.614
T7,30.42,27.75,998,rain,74.27,0,2.4414858645627873,0.9122287968441815,998,2,227.90900000000005
T2,22.15,76.29,1388,rain,88.73,0,4.0058690744921,3.444243792325057,1388,2,316.4415
T5,43.93,64.73,549,fog,73.43,0,1.6715228773048032,1.473480537218302,549,1,148.5645
T6,54.74,27.46,494,clear,84.58,0,1.545122396784801,0.5016441359152357,494,0,134.893
T9,57.07,59.85,527,fog,96.12,0,1.684247415454705,1.0487121079376205,527,1,151.01150000000004
T9,63.99,57.46,200,rain,93.49,1,1.4610095327394905,0.8979528051258009,200,2,86.4875
T8,23.15,32.47,340,storm,33.88,0,1.4634989200863933,1.4025917926565874,340,3,87.5075
T1,21.12,22.96,459,clear,51.51,0,2.438920454545454,1.0871212121212122,459,0,111.97400000000002
T7,42.34,79.13,1789,fog,69.3,0,1.6367501180916388,1.8689182805857343,1789,1,398.221
T8,31.22,92.07,1795,storm,35.11,1,1.1245996156310059,2.9490711082639334,1795,3,392.691
T4,44.84,95.87,168,storm,82.42,1,1.8380909901873326,2.1380463871543265,168,3,80.91800000000002
T3,58.32,93.32,1071,rain,74.75,0,1.281721536351166,1.6001371742112482,1071,2,262.694
T1,26.88,57.3,1688,fog,68.43,0,2.545758928571429,2.1316964285714284,1688,1,369.616
T6,29.34,20.71,1433,rain,34.09,0,1.1618950238582142,0.7058623040218133,1433,2,305.195
T7,44.76,30.86,1210,clear,39.15,0,0.8746648793565683,0.6894548704200179,1210,0,267.192
T7,34.16,51.08,542,storm,53.7,0,1.5720140515222485,1.4953161592505855,542,3,138.346
T5,40.68,77.9,1331,rain,91.26,0,2.2433628318584073,1.9149459193706984,1331,2,310.502
T1,57.29,99.61,1318,storm,42.72,0,0.7456798743236167,1.7386978530284518,1318,3,306.8385
T1,68.21,51.04,1747,fog,43.39,1,0.6361237355226507,0.7482773786834775,1747,1,385.4885
T3,70.47,25.82,1749,clear,68.34,0,0.9697743720732227,0.3663970483893856,1749,0,386.2495
T2,71.39,60.32,1216,fog,67.55,0,0.9462109539151141,0.8449362655834151,1216,1,286.7715
T9,53.11,85.87,195,rain,27.36,0,0.5151572208623612,1.6168329881378272,195,2,75.2235
T6,67.74,96.62,911,fog,99.5,0,1.468851490994981,1.4263359905521111,911,1,238.50900000000001
T2,35.52,24.89,1002,rain,27.34,0,0.7697072072072071,0.7007319819819819,1002,2,220.026
T10,58.66,69.05,1594,clear,18.75,0,0.3196385952949199,1.1771224002727583,1594,0,351.02500000000003
T9,68.53,25.88,1468,clear,94.58,1,1.380125492485043,0.3776448270830293,1468,0,334.8245
T3,74.87,86.34,560,fog,52.76,0,0.7046881260852143,1.1531988780552958,560,1,158.6875
T4,63.09,73.29,688,rain,64.41,0,1.0209224916785544,1.1616737993342845,688,2,181.2125
T4,52.3,26.06,913,fog,15.92,0,0.3043977055449331,0.4982791586998088,913,1,204.22100000000003
T1,25.01,64.83,240,fog,25.97,0,1.0383846461415434,2.592163134746101,240,1,72.56250000000001
T7,59.15,32.92,809,clear,60.07,0,1.0155536770921387,0.5565511411665258,809,0,195.18550000000002
T10,43.32,72.79,1261,storm,15.64,0,0.3610341643582641,1.680286241920591,1261,3,281.166
T8,62.6,94.53,377,storm,35.26,1,0.563258785942492,1.5100638977635783,377,3,117.45800000000001
T3,52.64,24.77,1093,fog,13.05,0,0.24791033434650456,0.4705547112462006,1093,1,239.47400000000005
T2,39.2,86.34,474,fog,16.19,0,0.41301020408163264,2.2025510204081633,474,1,125.25600000000001
T6,56.68,49.54,910,clear,82.89,0,1.4624206069160197,0.874029640084686,910,0,222.656
T7,63.97,99.61,1427,fog,79.46,1,1.242144755354072,1.5571361575738627,1427,1,337.35650000000004
T8,48.1,99.37,262,storm,55.68,1,1.1575883575883577,2.065904365904366,262,3,95.885
T8,65.22,48.23,464,clear,34.5,0,0.5289788408463661,0.7394970867831953,464,0,125.65100000000001
T6,50.53,22.34,151,fog,23.98,0,0.47456956263605776,0.44211359588363347,151,1,52.2465
T4,56.15,51.49,1718,rain,93.34,1,1.66233303650935,0.9170080142475513,1718,2,386.90350000000007
T9,42.66,97.72,1122,clear,11.06,0,0.2592592592592593,2.290670417252696,1122,0,256.821
T5,53.42,34.81,1361,clear,67.4,0,1.2616997379258705,0.6516286035192812,1361,0,305.997
T3,23.93,43.78,398,fog,52.39,0,2.189302131216047,1.829502716255746,398,1,104.96650000000002
T2,29.17,32.46,122,storm,15.07,0,0.5166266712375728,1.1127871100445663,122,3,41.648500000000006
T7,29.68,95.95,1490,rain,53.55,0,1.8042452830188678,3.2328167115902966,1490,2,335.62
T3,66.71,96.58,1643,rain,92.32,1,1.3839004646979463,1.4477589566781592,1643,2,383.3575
T6,69.14,99.91,624,clear,48.12,0,0.6959791726930864,1.4450390512004627,624,0,171.691
T10,38.07,44.6,888,clear,97.33,0,2.5566062516417127,1.1715261360651432,888,0,215.50350000000003
T6,55.99,68.4,885,storm,44.85,0,0.8010358992677263,1.221646722629041,885,3,214.0975
T10,26.75,45.31,146,clear,21.48,0,0.8029906542056074,1.6938317757009347,146,0,49.2455
T1,61.15,53.09,1119,fog,61.53,0,1.0062142273098937,0.8681929681112021,1119,1,262.1615
T10,56.52,77.26,1677,rain,65.53,0,1.1594125973106864,1.3669497523000709,1677,2,378.38800000000003
T6,62.45,57.75,1698,storm,55.25,1,0.8847077662129703,0.9247397918334668,1698,3,378.26250000000005
T6,66.6,69.5,833,fog,58.88,0,0.8840840840840842,1.0435435435435436,833,1,209.07600000000005
T5,48.03,42.83,623,storm,12.45,0,0.2592129918800749,0.8917343327087237,623,3,148.11350000000002
T1,48.49,43.96,1079,clear,14.26,0,0.29408125386677664,0.9065786760156733,1079,0,239.56650000000002
T1,50.63,53.67,1650,rain,96.91,1,1.9140825597471853,1.0600434524985187,1650,2,373.0735
T10,21.81,97.4,486,clear,29.08,0,1.3333333333333333,4.465841357175608,486,0,127.94850000000001
T5,20.19,70.31,1376,clear,46.36,0,2.29618623080733,3.482417038137692,1376,0,303.5815
T6,72.47,75.47,1184,clear,66.33,0,0.915275286325376,1.0413964399061681,1184,0,283.27750000000003
T9,42.46,59.58,896,fog,12.23,0,0.2880357983984927,1.4032030146019783,896,1,204.32700000000003
T9,65.48,38.5,405,rain,62.15,0,0.9491447770311545,0.5879657910812461,405,2,117.8
T2,72.79,87.61,1796,storm,87.1,1,1.1965929385904654,1.2035993955213626,1796,3,412.78950000000003
T3,51.77,35.07,849,rain,31.21,0,0.6028587985319683,0.6774193548387096,849,2,196.29850000000002
T1,59.84,86.96,1788,fog,56.67,0,0.9470254010695187,1.4532085561497323,1788,1,401.436
T2,26.04,44.23,226,storm,80.79,0,3.1025345622119818,1.6985407066052227,226,3,77.164
T9,56.56,64.93,587,clear,21.31,0,0.37676803394625175,1.147984441301273,587,0,148.788
T6,61.7,35.03,349,fog,46.51,0,0.7538087520259319,0.5677471636952999,349,1,101.68299999999999
T5,33.73,35.36,597,clear,97.63,0,2.8944559739104654,1.0483249332938038,597,0,154.43050000000002
T8,68.52,39.54,233,storm,47.08,1,0.6870986573263281,0.5770577933450087,233,3,81.504
T9,56.67,54.66,226,fog,79.64,0,1.405329098288336,0.9645314981471678,226,1,86.3775
T5,41.91,82.39,1539,clear,38.77,0,0.9250775471247914,1.9658792650918637,1539,0,342.5095
T1,27.46,29.46,1409,storm,28.63,0,1.0426074289876184,1.0728332119446466,1409,3,300.733
T6,38.48,38.2,434,rain,10.19,0,0.2648128898128898,0.9927234927234929,434,2,106.398
T6,48.62,97.39,1664,clear,85.24,1,1.7531879884821062,2.0030851501439737,1664,0,381.481
T3,61.85,27.88,255,storm,62.09,0,1.0038803556992724,0.450767987065481,255,3,84.90650000000001
T5,62.82,57.34,689,rain,71.86,0,1.1439032155364532,0.9127666348296721,689,2,179.64500000000004
T8,33.55,92.61,1161,rain,60.91,0,1.8154992548435172,2.7603576751117735,1161,2,271.59150000000005
T3,52.04,99.12,1591,clear,75.87,1,1.4579169869331285,1.9046887009992315,1591,0,366.208
T4,67.76,71.67,125,fog,16.59,0,0.24483471074380164,1.0577036599763872,125,1,59.742
T1,71.8,24.66,1250,storm,39.99,1,0.5569637883008357,0.3434540389972145,1250,3,281.33
T7,37.69,64.47,157,clear,27.6,0,0.7322897320244097,1.7105332979570178,157,0,59.2365
T1,51.45,99.18,1723,rain,90.55,1,1.759961127308066,1.9276967930029154,1723,2,395.7085000000001
T8,55.5,88.1,1215,clear,18.85,0,0.33963963963963967,1.5873873873873874,1215,0,278.265
T7,64.74,48.16,1618,clear,55.11,1,0.8512511584800742,0.743898671609515,1618,0,360.439
T4,60.53,99.14,406,rain,20.98,0,0.3466049892615232,1.6378655212291426,406,2,120.65650000000001
T5,51.81,33.24,993,storm,53.67,0,1.035900405327157,0.6415749855240301,993,3,229.38450000000003
T1,38.12,56.89,1142,storm,74.95,0,1.9661594963273874,1.4923924449108081,1142,3,264.748
T10,68.72,99.73,1340,fog,55.57,1,0.8086437718277066,1.4512514551804425,1340,1,316.38999999999993
T5,27.42,20.88,690,storm,36.82,0,1.3428154631655724,0.761487964989059,690,3,156.845
T7,55.79,77.71,1366,clear,38.08,0,0.6825595984943538,1.3929019537551532,1366,0,310.3055
T8,28.1,59.36,171,clear,62.7,0,2.2313167259786475,2.1124555160142346,171,0,65.637
T8,65.94,52.28,799,storm,48.04,1,0.7285410979678496,0.7928419775553533,799,3,196.799
T2,24.68,74.77,1685,rain,56.72,0,2.298217179902755,3.029578606158833,1685,2,369.76800000000003
T2,61.09,69.75,1179,clear,98.23,1,1.6079554755279095,1.1417580618759207,1179,0,284.66850000000005
T5,34.83,65.4,358,rain,15.17,0,0.43554407120298594,1.877691645133506,358,2,96.72150000000002
T1,53.33,84.72,991,fog,45.17,0,0.8469904369023065,1.588599287455466,991,1,237.6605
T3,32.04,84.6,1504,rain,90.02,1,2.809612983770287,2.640449438202247,1504,2,344.03400000000005
T6,61.51,58.25,729,clear,26.72,0,0.43440091042106976,0.9470004877255731,729,0,178.1715
T9,20.83,84.1,593,clear,96.21,0,4.618819011041767,4.037445991358617,593,0,159.8695
T4,36.52,94.81,450,fog,29.52,0,0.8083242059145673,2.5961117196056955,450,1,124.146
T5,46.03,47.37,1608,rain,77.68,0,1.6875950467086684,1.029111449054964,1608,2,358.4175
T3,63.16,21.7,513,clear,54.06,0,0.8559214692843573,0.3435718809373021,513,0,133.542
T7,61.37,56.21,522,rain,89.76,0,1.4626038781163437,0.9159198305360926,522,2,149.2365
T10,55.28,23.64,1682,rain,24.81,0,0.44880607814761214,0.4276410998552822,1682,2,360.21000000000004
T2,72.23,76.75,1663,clear,90.1,0,1.2474041257095387,1.0625778762287137,1663,0,384.02750000000003
T2,39.74,28.15,1780,rain,82.56,0,2.077503774534474,0.7083543029693004,1780,2,388.377
T3,30.9,78.18,1741,fog,32.67,0,1.0572815533980584,2.5300970873786413,1741,1,378.245
T8,58.0,50.24,894,clear,28.54,0,0.4920689655172414,0.8662068965517242,894,0,209.056
T10,49.82,48.96,1120,storm,97.83,1,1.9636692091529506,0.9827378562826175,1120,3,266.263
T6,47.44,39.78,1497,rain,21.98,0,0.46332209106239464,0.8385328836424959,1497,2,323.91200000000003
T6,69.6,35.62,514,fog,10.33,0,0.14841954022988507,0.5117816091954023,514,1,129.54000000000002
T10,43.29,61.48,594,storm,48.4,0,1.118041118041118,1.42018942018942,594,3,152.0485
T10,22.57,59.9,222,rain,53.43,0,2.3673017279574657,2.6539654408506865,222,2,73.00850000000001
T9,52.92,76.96,523,fog,62.51,0,1.1812169312169312,1.4542705971277399,523,1,145.87400000000002
T10,23.58,47.91,1794,storm,83.09,0,3.5237489397794746,2.0318066157760812,1794,3,391.34499999999997
T7,69.01,49.16,494,rain,61.59,0,0.8924793508187219,0.7123605274597883,494,2,138.50250000000003
T6,42.84,20.23,639,fog,52.13,0,1.2168534080298785,0.4722222222222222,639,1,153.13200000000003
T8,29.16,28.73,540,clear,71.25,0,2.4434156378600824,0.9852537722908093,540,0,135.286
T1,69.4,25.17,524,fog,59.79,0,0.8615273775216138,0.3626801152737752,524,1,139.29200000000003
T5,71.99,22.41,1398,fog,73.98,0,1.0276427281566887,0.3112932351715516,1398,1,317.02549999999997
T1,20.98,21.3,1110,storm,72.11,0,3.4370829361296473,1.015252621544328,1110,3,246.37699999999998
T9,68.85,26.74,471,storm,84.32,0,1.2246913580246914,0.3883805374001453,471,3,134.0745
T1,31.0,69.63,1736,storm,91.99,0,2.9674193548387096,2.2461290322580645,1736,3,387.72400000000005
T4,59.94,25.21,944,clear,69.54,0,1.1601601601601603,0.42058725392058727,944,0,222.735
T4,57.35,44.28,702,storm,87.95,0,1.5335658238884045,0.7721011333914559,702,3,181.6335
T2,37.66,84.7,132,rain,16.23,0,0.43096123207647374,2.2490706319702607,132,2,56.301
T4,42.81,52.02,517,clear,42.53,0,0.9934594720859612,1.215136650315347,517,0,133.01250000000002
T5,60.12,81.71,978,clear,49.14,0,0.8173652694610779,1.3591151031270792,978,0,236.80000000000004
T7,69.56,74.93,1671,storm,73.59,0,1.0579355951696376,1.0771995399654974,1671,3,381.744
T1,56.1,35.26,1024,clear,84.79,0,1.5114081996434938,0.6285204991087343,1024,0,242.835
T9,64.08,35.23,677,storm,50.83,1,0.793227215980025,0.5497815230961298,677,3,169.082
T2,68.4,69.89,657,storm,58.63,1,0.8571637426900585,1.021783625730994,657,3,174.654
T2,29.65,21.75,931,rain,93.2,0,3.143338954468803,0.7335581787521079,931,2,216.90250000000003
T9,44.57,28.22,1706,rain,50.98,0,1.1438187121382095,0.6331613192730536,1706,2,368.4825000000001
T4,31.4,23.44,572,clear,28.11,0,0.8952229299363057,0.7464968152866243,572,0,132.56
T6,47.8,35.42,1693,fog,73.59,0,1.539539748953975,0.7410041841004185,1693,1,372.502
T3,41.08,81.17,1668,clear,27.88,0,0.6786757546251218,1.9759006815968843,1668,0,365.68000000000006
T8,33.19,28.72,1488,clear,55.02,0,1.6577282313949988,0.8653208797830673,1488,0,322.6455
T7,59.01,52.63,1419,clear,14.16,0,0.23995932892730046,0.891882731740383,1419,0,311.9105
T5,37.63,35.63,204,rain,34.76,0,0.9237310656391176,0.9468509168216849,204,2,64.58550000000001
T9,25.43,92.84,594,fog,61.73,0,2.4274478961856074,3.650806134486827,594,1,156.22150000000002
T1,30.88,32.3,327,rain,28.54,0,0.9242227979274611,1.0459844559585492,327,2,85.58800000000001
T10,39.36,47.59,1433,rain,56.15,0,1.4265752032520325,1.2090955284552847,1433,2,317.48800000000006
T1,36.25,88.63,655,clear,92.61,0,2.5547586206896553,2.4449655172413793,655,0,176.3105
T3,51.94,96.49,221,clear,67.86,0,1.306507508663843,1.8577204466692336,221,0,90.055
T9,69.67,84.8,246,clear,43.11,0,0.618774221329123,1.2171666427443661,246,0,92.1995
T10,44.09,75.37,635,storm,31.84,0,0.7221592197777273,1.7094579269675663,635,3,159.91449999999998
T9,63.63,98.01,1739,rain,21.63,0,0.3399339933993399,1.5403111739745403,1739,2,387.93550000000005
T2,41.26,46.62,165,clear,49.06,0,1.189045079980611,1.1299079011148812,165,0,62.45099999999999
T8,50.45,84.06,1594,rain,50.86,0,1.0081268582755203,1.6662041625371655,1594,2,358.69650000000007
T7,40.15,93.66,497,fog,72.78,0,1.8127023661270238,2.332752179327522,497,1,142.87550000000002
T5,68.29,30.27,1263,rain,84.09,0,1.2313662322448382,0.44325669937033235,1263,2,292.84450000000004
T5,33.01,31.03,244,rain,39.09,0,1.1841866101181462,0.9400181763102091,244,2,71.37650000000001
T3,64.3,96.97,1207,clear,41.19,1,0.6405909797822706,1.5080870917573872,1207,0,285.107
T9,36.58,62.53,281,storm,37.52,0,1.0256971022416623,1.7094040459267361,281,3,85.805
T6,28.1,69.62,124,storm,19.24,0,0.684697508896797,2.477580071174377,124,3,50.047000000000004
T2,29.97,36.34,226,clear,21.46,0,0.7160493827160495,1.212545879212546,226,0,64.2525
T3,34.37,36.98,683,rain,77.99,0,2.269130055280768,1.0759383183008437,683,2,168.48649999999998
T3,28.36,55.28,1189,rain,62.26,0,2.195345557122708,1.9492242595204514,1189,2,268.69800000000004
T4,54.53,41.83,311,storm,57.11,0,1.0473134054648816,0.7671006785255822,311,3,96.0705
T6,71.45,71.85,820,clear,16.52,0,0.2312106368089573,1.0055983205038488,820,0,199.53650000000002
T6,43.63,88.6,1015,rain,23.29,0,0.5338070135228054,2.030712812285125,1015,2,236.5855
T5,31.43,89.83,1676,rain,62.56,0,1.990454979319122,2.858097359210945,1676,2,373.8355000000001
T4,43.41,89.9,682,clear,36.68,0,0.8449665975581664,2.0709513936880906,682,0,172.56850000000003
T9,37.35,21.79,135,storm,57.84,0,1.5485943775100401,0.5834002677376171,135,3,52.713499999999996
T5,30.19,99.26,899,fog,83.12,0,2.7532295462073533,3.287843656840013,899,1,223.9735
T8,39.11,78.61,1485,rain,20.25,0,0.5177703912042956,2.009971874200972,1485,2,326.84950000000003
T5,53.13,28.09,788,rain,37.48,0,0.7054394880481836,0.5287031808770939,788,2,184.29650000000004
T3,35.09,45.92,1259,fog,89.02,0,2.536905101168424,1.3086349387289826,1259,1,287.71049999999997
T6,21.33,33.06,1418,rain,36.46,0,1.7093295827473045,1.5499296765119552,1418,2,303.1365
T8,53.73,74.11,883,storm,15.0,0,0.27917364600781686,1.3793039270426206,883,3,208.30450000000002
T2,65.25,54.32,1306,storm,87.1,1,1.3348659003831416,0.8324904214559387,1306,3,306.24649999999997
T6,48.67,81.75,281,fog,84.22,0,1.7304294226422847,1.6796794740086294,281,1,101.7115
T1,34.03,22.23,385,storm,88.49,0,2.600352630032324,0.6532471348809874,385,3,108.1015
T9,26.34,85.98,658,rain,81.43,0,3.091495823842066,3.264236902050114,658,2,171.967
T6,73.35,89.85,1103,clear,31.2,0,0.42535787321063395,1.2249488752556237,1103,0,263.14750000000004
T3,48.97,96.62,718,rain,24.29,0,0.49601797018582805,1.9730447212579132,718,2,180.3245
T7,70.24,79.05,1306,fog,90.99,0,1.2954157175398633,1.1254271070615034,1306,1,312.91799999999995
T6,54.03,84.54,308,clear,57.25,0,1.059596520451601,1.5646862853970018,308,0,103.4655
T10,45.58,33.98,326,fog,59.5,0,1.3053971039929795,0.7455024133391838,326,1,95.44100000000002
T10,60.84,89.8,615,storm,69.69,1,1.1454635108481261,1.4760026298487836,615,3,170.558
T9,60.2,23.87,1089,clear,56.3,0,0.9352159468438537,0.39651162790697675,1089,0,248.88400000000001
T5,69.59,74.58,1055,fog,24.13,0,0.34674522201465724,1.0717057048426497,1055,1,248.2895
T3,60.84,43.5,303,rain,88.16,0,1.4490466798159105,0.7149901380670611,303,2,102.44200000000001
T9,71.84,71.78,432,rain,55.38,0,0.7708797327394209,0.9991648106904232,432,2,130.092
T1,22.16,35.68,657,storm,78.52,0,3.543321299638989,1.6101083032490975,657,3,160.23
T9,68.65,89.79,1560,storm,84.77,1,1.234814275309541,1.3079388201019664,1560,3,364.5245
T4,28.92,64.33,376,clear,38.34,0,1.3257261410788381,2.224412171507607,376,0,102.96400000000001
T9,24.54,40.62,652,rain,82.16,0,3.3480032599837,1.6552567237163813,652,2,161.391
T9,51.18,75.23,910,rain,90.53,0,1.7688550214927707,1.4699101211410708,910,2,228.247
T8,30.84,50.43,1690,rain,10.58,0,0.3430609597924773,1.6352140077821011,1690,2,358.212
T8,35.42,37.27,111,rain,22.09,0,0.6236589497459062,1.0522303783173348,111,2,43.227
T9,68.53,49.67,399,storm,75.56,0,1.102582810447979,0.7247920618707135,399,3,122.42850000000003
T6,36.93,59.34,279,clear,62.19,0,1.6839967506092608,1.6068237205523965,279,0,89.33850000000001
T9,61.48,29.19,543,clear,10.02,0,0.16297983083929735,0.4747885491216656,543,0,131.81199999999998
T4,56.11,78.74,1558,clear,38.26,0,0.6818748886116557,1.4033149171270718,1558,0,349.02750000000003
T1,41.34,43.95,625,clear,96.86,0,2.3430091920657956,1.0631349782293178,625,0,163.497
T10,41.0,39.86,1571,clear,22.75,0,0.5548780487804879,0.9721951219512195,1571,0,336.97200000000004
T6,62.94,44.57,605,rain,82.04,0,1.3034636161423578,0.7081347314903083,605,2,162.35700000000003
T3,20.37,71.13,213,fog,61.6,0,3.0240549828178693,3.4918998527245946,213,1,74.38850000000001
T3,30.84,35.49,661,rain,83.9,0,2.7204928664072634,1.1507782101167316,661,2,164.08800000000002
T2,45.79,83.59,1597,rain,62.54,0,1.36580039309893,1.8255077527844508,1597,2,360.37350000000004
T1,60.19,69.88,323,rain,71.72,0,1.1915600598105998,1.1609901977072603,323,2,108.2675
T10,38.01,42.87,1767,clear,30.55,0,0.8037358589844779,1.127861089187056,1767,0,377.58650000000006
T4,68.74,51.37,1318,clear,87.69,0,1.275676462030841,0.7473086994471924,1318,0,308.59700000000004
T1,45.13,98.95,867,clear,13.04,0,0.2889430534012851,2.192554841568801,867,0,207.08050000000003
T5,21.28,98.33,1777,rain,49.58,0,2.3298872180451125,4.620770676691729,1777,2,390.60200000000003
T10,37.96,54.2,198,clear,92.13,0,2.4270284510010534,1.42781875658588,198,0,78.35600000000001
T10,60.62,70.71,385,storm,15.95,1,0.26311448366875617,1.1664467172550312,385,3,109.937
T9,71.53,74.44,1072,fog,16.44,0,0.22983363623654413,1.040682231231651,1072,1,250.60850000000002
T8,65.03,81.63,1763,fog,49.36,1,0.7590342918652929,1.2552667999384899,1763,1,395.20550000000003
T2,29.1,80.03,387,fog,26.25,0,0.902061855670103,2.750171821305842,387,1,106.08100000000002
T2,37.95,70.5,376,fog,10.47,0,0.2758893280632411,1.8577075098814229,376,1,101.03150000000001
T10,31.91,47.66,1295,clear,45.29,0,1.4193042933249764,1.4935756816045125,1295,0,285.5675
T7,27.23,52.09,729,fog,71.99,0,2.643775247888358,1.912963643040764,729,1,177.57350000000002
T8,55.07,42.43,556,fog,36.56,0,0.6638823315779917,0.7704739422553114,556,1,140.91550000000004
T9,23.09,40.23,626,clear,99.15,0,4.294066695539195,1.7423126894759635,626,0,158.84850000000003
T8,20.81,95.58,1426,storm,86.88,1,4.174915905814513,4.592984142239308,1426,3,327.3445
T1,24.26,88.33,1519,clear,81.8,0,3.3718054410552347,3.640972794723825,1519,0,343.891
T10,22.71,71.12,567,storm,92.4,1,4.068692206076618,3.1316600616468517,567,3,152.23149999999998
T9,44.24,97.15,1764,clear,23.26,1,0.5257685352622061,2.195976491862568,1764,0,387.942
T3,29.64,20.08,333,fog,68.79,0,2.32085020242915,0.6774628879892037,333,1,91.93400000000003
T9,23.49,31.65,992,fog,78.26,0,3.3316304810557686,1.347381864623244,992,1,226.4045
T10,20.47,65.46,1521,storm,69.73,1,3.4064484611626775,3.197850512945774,1521,3,336.8055
T2,56.85,69.42,808,storm,53.89,0,0.9479331574318381,1.221108179419525,808,3,200.9245
T7,71.88,48.29,1410,rain,44.41,0,0.6178352810239288,0.6718141346688926,1410,2,318.81
T6,34.95,94.28,274,clear,51.49,0,1.473247496423462,2.6975679542203146,274,0,92.6915
T2,35.3,55.58,1263,rain,97.63,0,2.7657223796033996,1.5745042492917847,1263,2,292.367
T3,32.41,82.19,331,storm,91.87,1,2.834618944770133,2.53594569577291,331,3,109.5645
T6,25.69,22.17,1273,storm,13.35,0,0.5196574542623589,0.8629817049435579,1273,3,268.5765
T2,38.23,24.48,1633,storm,53.95,0,1.4111953962856398,0.640334815589851,1633,3,352.29350000000005
T3,29.75,72.33,1078,rain,64.11,0,2.1549579831932775,2.431260504201681,1078,2,250.62550000000005
T2,64.43,36.19,1348,storm,48.6,1,0.7543069998447928,0.5616948626416265,1348,3,303.11550000000005
T1,47.45,54.08,812,rain,99.99,0,2.1072708113804004,1.1397260273972603,812,2,205.37650000000002
T1,73.38,64.54,668,fog,48.52,0,0.6612155900790407,0.8795312074134642,668,1,174.70700000000002
T2,42.57,63.48,1733,clear,30.47,0,0.7157622739018088,1.4911909795630724,1733,0,376.0325
T3,40.25,79.64,1167,fog,99.03,0,2.4603726708074536,1.978633540372671,1167,1,279.3465
T9,41.31,88.89,337,rain,17.31,0,0.41902687000726213,2.1517792302106025,337,2,99.26750000000001
T2,39.25,46.22,191,fog,59.89,0,1.525859872611465,1.177579617834395,191,1,69.3845
T4,36.25,73.09,1094,storm,52.94,0,1.4604137931034482,2.016275862068966,1094,3,253.5185
T2,29.76,98.45,782,clear,13.55,0,0.45530913978494625,3.3081317204301075,782,0,186.24
T10,70.25,72.53,253,storm,92.95,1,1.3231316725978648,1.0324555160142348,253,3,101.7085
T2,29.3,88.35,820,clear,62.13,0,2.1204778156996587,3.015358361774744,820,0,201.421
T9,33.56,38.61,543,storm,21.93,0,0.6534564958283671,1.150476758045292,543,3,129.548
T3,31.2,73.73,1543,clear,85.99,0,2.7560897435897433,2.363141025641026,1543,0,348.344
T1,50.29,58.08,621,rain,93.85,0,1.8661761781666335,1.1549015708888446,621,2,167.45850000000002
T3,25.65,35.09,1161,rain,75.28,0,2.9348927875243667,1.3680311890838208,1161,2,260.98650000000004
T7,23.52,89.19,1096,storm,59.25,0,2.5191326530612246,3.7920918367346936,1096,3,255.218
T1,72.44,98.07,1645,fog,64.1,1,0.8848702374378796,1.3538100496963004,1645,1,379.69399999999996
T5,74.39,69.53,366,storm,23.86,0,0.3207420352197876,0.9346686382578303,366,3,110.92550000000001
T4,37.97,23.98,579,storm,24.01,0,0.6323413220963919,0.6315512246510403,579,3,135.3405
T6,30.53,69.43,960,rain,43.7,0,1.4313789715034393,2.274156567310842,960,2,222.55850000000004
T9,33.23,86.19,515,fog,78.53,0,2.363226000601866,2.5937405958471262,515,1,144.4015
T1,63.47,29.75,1690,clear,67.81,0,1.068378761619663,0.4687253820702694,1690,0,373.3795
T4,59.4,87.64,351,rain,58.98,0,0.9929292929292929,1.4754208754208755,351,2,114.67399999999999
T1,68.44,95.99,133,clear,45.14,1,0.6595558153126827,1.402542372881356,133,0,71.936
T3,32.03,21.0,1248,rain,16.42,0,0.5126443958788636,0.6556353418669997,1248,2,265.3915
T6,71.85,46.62,972,storm,52.57,0,0.7316631871955463,0.6488517745302714,972,3,232.6505
T4,52.46,31.42,1501,storm,44.23,1,0.8431185665268776,0.5989325200152498,1501,3,328.895
T3,45.76,20.13,959,rain,58.76,0,1.2840909090909092,0.43990384615384615,959,2,219.31800000000004
T1,29.32,62.05,1400,rain,26.3,0,0.8969986357435198,2.1163028649386084,1400,2,305.3
T10,60.11,56.32,1187,storm,90.07,1,1.4984195641324238,0.9369489269672268,1187,3,282.1555
T1,20.06,31.37,450,clear,87.78,0,4.375872382851446,1.5638085742771686,450,0,118.845
T6,70.39,21.3,320,rain,59.78,0,0.8492683619832363,0.30259980110811197,320,2,98.1135
