timestamp,tower_id,users,available_bandwidth_mbps,latency_ms,packet_loss_pct,power_usage_pct,temperature_c
2026-01-02 06:10:00,T10,144,94.16,15.62,2.6,21.52,20.98
2026-01-02 06:15:00,T3,1445,37.17,35.97,1.92,70.25,22.59
2026-01-02 06:20:00,T5,1394,28.99,35.36,3.95,26.23,33.76
2026-01-02 06:25:00,T4,450,80.63,14.13,2.82,52.03,59.93
2026-01-02 06:30:00,T6,205,89.52,13.82,0.92,74.56,20.36
2026-01-02 06:35:00,T7,657,60.57,18.47,2.26,57.5,55.15
2026-01-02 06:40:00,T6,1063,42.69,27.26,2.23,79.23,26.91
2026-01-02 06:45:00,T5,349,77.13,16.91,1.96,77.84,50.13
2026-01-02 06:50:00,T2,1198,45.32,27.65,3.76,74.26,37.11
2026-01-02 06:55:00,T6,946,52.32,25.64,2.66,38.02,61.68
2026-01-02 07:00:00,T2,1227,30.88,26.78,3.3,86.52,28.89
2026-01-02 07:05:00,T4,632,67.45,18.37,2.07,41.47,35.19
2026-01-02 07:10:00,T7,1261,43.22,32.35,3.48,50.6,55.87
2026-01-02 07:15:00,T6,988,50.1,24.9,1.75,21.13,28.78
2026-01-02 07:20:00,T2,1050,52.17,26.16,0.91,24.24,43.98
2026-01-02 07:25:00,T5,1251,29.02,33.05,2.93,67.14,51.21
2026-01-02 07:30:00,T10,940,47.8,26.43,3.63,88.95,50.37
2026-01-02 07:35:00,T8,474,74.45,16.53,3.05,46.22,64.31
2026-01-02 07:40:00,T8,595,77.05,21.4,1.2,44.5,29.29
2026-01-02 07:45:00,T4,624,78.18,18.44,0.62,25.6,63.63
2026-01-02 07:50:00,T3,752,62.19,21.72,2.21,29.08,40.91
2026-01-02 07:55:00,T8,494,71.79,16.42,0.77,85.48,31.41
2026-01-02 08:00:00,T6,135,90.34,13.56,0.89,66.45,23.92
2026-01-02 08:05:00,T8,956,53.26,25.72,2.42,83.93,30.74
2026-01-02 08:10:00,T8,755,69.08,25.83,0.7,83.53,61.11
2026-01-02 08:15:00,T2,182,90.75,10.59,3.02,49.11,60.74
2026-01-02 08:20:00,T10,1378,36.0,31.59,2.47,56.82,37.09
2026-01-02 08:25:00,T4,1440,20.82,35.29,4.0,60.57,38.66
2026-01-02 08:30:00,T3,930,50.96,23.13,3.15,44.72,29.5
2026-01-02 08:35:00,T2,429,76.28,22.78,1.45,34.27,49.57
2026-01-02 08:40:00,T9,1055,50.24,21.83,1.62,32.02,61.04
2026-01-02 08:45:00,T10,1393,39.44,35.35,1.4,90.96,41.59
2026-01-02 08:50:00,T6,1398,24.29,33.06,3.07,67.97,56.39
2026-01-02 08:55:00,T8,810,64.4,22.39,2.76,30.52,50.2
2026-01-02 09:00:00,T4,517,75.98,23.63,1.57,67.32,51.4
2026-01-02 09:05:00,T4,91,88.62,19.08,1.33,67.18,60.74
2026-01-02 09:10:00,T7,105,86.44,14.59,1.9,24.71,50.57
2026-01-02 09:15:00,T3,830,49.02,23.49,3.68,69.07,23.26
2026-01-02 09:20:00,T7,139,99.78,14.26,0.93,31.17,42.22
2026-01-02 09:25:00,T9,701,70.6,24.42,0.87,57.3,58.6
2026-01-02 09:30:00,T8,759,53.87,26.36,2.68,34.27,42.29
2026-01-02 09:35:00,T4,1440,27.19,34.06,3.2,26.6,33.19
2026-01-02 09:40:00,T3,1448,29.89,26.76,2.99,82.6,36.14
2026-01-02 09:45:00,T8,375,85.17,12.77,0.41,30.56,21.89
2026-01-02 09:50:00,T7,486,81.53,18.49,0.63,22.82,44.83
2026-01-02 09:55:00,T2,1099,51.22,23.37,3.16,79.33,49.74
2026-01-02 10:00:00,T4,346,74.53,18.93,2.84,39.9,57.26
2026-01-02 10:05:00,T10,604,65.18,21.6,3.19,20.02,52.67
2026-01-02 10:10:00,T9,1091,53.33,24.19,0.95,59.43,49.16
2026-01-02 10:15:00,T6,1203,31.37,23.85,2.02,80.93,34.34
2026-01-02 10:20:00,T2,443,69.63,20.68,1.79,85.08,57.47
2026-01-02 10:25:00,T1,1369,41.19,32.32,2.87,32.22,40.04
2026-01-02 10:30:00,T5,211,83.08,10.97,0.72,49.04,40.61
2026-01-02 10:35:00,T9,215,98.17,15.28,1.36,59.98,50.81
2026-01-02 10:40:00,T3,512,69.22,21.36,0.74,73.64,30.2
2026-01-02 10:45:00,T5,391,89.97,20.0,2.28,43.51,32.05
2026-01-02 10:50:00,T6,628,72.1,21.28,0.55,48.51,41.4
2026-01-02 10:55:00,T7,951,46.73,20.89,3.75,63.72,26.23
2026-01-02 11:00:00,T1,985,56.9,20.33,3.3,35.18,29.47
2026-01-02 11:05:00,T1,200,97.82,19.04,0.22,69.82,50.9
2026-01-02 11:10:00,T4,376,71.4,22.17,1.29,75.09,43.46
2026-01-02 11:15:00,T7,713,70.3,21.94,3.53,69.64,63.1
2026-01-02 11:20:00,T8,314,86.83,18.81,2.6,51.1,36.68
2026-01-02 11:25:00,T3,73,86.6,12.98,0.07,37.87,53.94
2026-01-02 11:30:00,T1,1270,27.73,24.67,3.11,94.7,36.34
2026-01-02 11:35:00,T7,788,53.69,27.71,0.78,40.37,22.49
2026-01-02 11:40:00,T6,604,66.85,17.64,3.12,34.42,48.2
2026-01-02 11:45:00,T6,1285,44.56,30.76,3.24,53.41,35.75
2026-01-02 11:50:00,T9,671,66.18,21.88,1.12,38.47,28.75
2026-01-02 11:55:00,T3,1162,46.39,24.72,3.61,60.14,52.77
2026-01-02 12:00:00,T1,170,101.43,12.97,2.54,25.84,41.81
2026-01-02 12:05:00,T1,551,67.86,15.52,0.99,80.45,52.56
2026-01-02 12:10:00,T2,405,77.31,18.22,0.44,78.39,37.91
2026-01-02 12:15:00,T3,1074,47.68,27.69,3.86,89.56,25.88
2026-01-02 12:20:00,T9,1155,34.13,27.47,1.89,76.46,23.67
2026-01-02 12:25:00,T6,619,73.52,17.67,2.13,79.71,52.29
2026-01-02 12:30:00,T8,302,92.22,18.63,0.92,66.2,38.41
2026-01-02 12:35:00,T9,678,75.51,22.24,2.02,36.87,24.28
2026-01-02 12:40:00,T1,822,60.65,19.79,2.18,30.11,33.65
2026-01-02 12:45:00,T1,1268,28.49,25.5,1.32,67.69,20.42
2026-01-02 12:50:00,T2,422,83.67,17.34,3.24,64.22,39.87
2026-01-02 12:55:00,T7,515,82.28,18.17,0.64,90.7,55.64
2026-01-02 13:00:00,T2,957,54.61,20.0,0.93,88.77,59.4
2026-01-02 13:05:00,T1,116,101.36,11.19,0.55,51.05,60.7
2026-01-02 13:10:00,T2,1334,26.46,26.58,4.07,67.84,25.58
2026-01-02 13:15:00,T4,531,76.87,16.48,2.25,33.0,46.79
2026-01-02 13:20:00,T7,1348,35.79,33.43,3.79,25.62,44.46
2026-01-02 13:25:00,T6,595,73.83,23.96,1.47,68.25,58.86
2026-01-02 13:30:00,T2,961,53.76,23.62,2.49,55.31,41.26
2026-01-02 13:35:00,T8,80,92.17,13.54,0.98,37.81,29.16
2026-01-02 13:40:00,T8,569,61.69,18.08,2.52,52.29,57.92
2026-01-02 13:45:00,T3,1072,45.96,23.94,1.93,35.19,44.4
2026-01-02 13:50:00,T1,224,93.81,19.63,2.61,79.86,49.55
2026-01-02 13:55:00,T9,415,79.41,21.88,1.0,71.88,28.71
2026-01-02 14:00:00,T1,1285,43.69,30.46,2.7,31.59,36.11
2026-01-02 14:05:00,T2,1124,40.06,22.92,1.64,25.01,61.76
2026-01-02 14:10:00,T4,1076,48.75,30.7,2.64,77.94,22.97
2026-01-02 14:15:00,T2,532,66.23,17.2,1.69,67.81,22.65
2026-01-02 14:20:00,T1,288,75.61,11.62,2.42,69.16,53.72
2026-01-02 14:25:00,T7,1434,33.01,28.08,1.2,42.34,63.72
2026-01-02 14:30:00,T1,1245,39.37,28.33,2.02,66.38,32.73
2026-01-02 14:35:00,T6,1368,26.55,30.94,2.66,66.93,63.16
2026-01-02 14:40:00,T9,302,89.66,11.85,2.59,74.09,25.54
2026-01-02 14:45:00,T7,1025,46.36,26.5,2.52,89.68,45.81
2026-01-02 14:50:00,T6,455,77.17,20.61,1.37,23.99,22.24
2026-01-02 14:55:00,T1,1408,27.75,26.65,2.93,92.74,27.17
2026-01-02 15:00:00,T5,126,94.46,13.66,1.97,39.58,62.92
2026-01-02 15:05:00,T4,614,63.76,19.63,3.18,55.43,51.41
2026-01-02 15:10:00,T4,817,59.62,26.61,2.82,61.8,33.86
2026-01-02 15:15:00,T5,1480,24.73,30.13,3.59,59.24,28.46
2026-01-02 15:20:00,T9,1262,27.71,32.62,2.6,70.31,29.8
2026-01-02 15:25:00,T7,213,94.35,16.15,1.49,89.59,62.1
2026-01-02 15:30:00,T1,355,85.77,20.13,2.68,24.08,55.45
2026-01-02 15:35:00,T10,1175,36.85,27.23,3.36,46.1,50.76
2026-01-02 15:40:00,T4,118,104.02,10.53,1.59,60.42,50.96
2026-01-02 15:45:00,T6,1452,28.87,30.77,3.91,48.53,53.13
2026-01-02 15:50:00,T1,251,80.61,17.4,1.82,27.58,41.06
2026-01-02 15:55:00,T1,1048,56.65,21.74,2.14,60.27,60.39
2026-01-02 16:00:00,T3,1382,34.71,28.7,3.52,87.28,43.06
2026-01-02 16:05:00,T1,1431,22.39,35.03,2.39,52.51,33.22
2026-01-02 16:10:00,T4,259,77.5,12.73,2.99,45.87,36.61
2026-01-02 16:15:00,T3,865,57.63,18.97,3.27,47.94,26.25
2026-01-02 16:20:00,T3,933,55.97,21.08,3.18,82.53,21.85
2026-01-02 16:25:00,T4,1482,21.86,28.28,3.54,53.36,46.42
2026-01-02 16:30:00,T2,382,86.21,16.88,2.78,20.67,54.85
2026-01-02 16:35:00,T6,677,63.48,21.28,1.32,71.69,36.28
2026-01-02 16:40:00,T7,109,88.38,14.11,2.05,48.0,28.37
2026-01-02 16:45:00,T8,486,72.02,20.62,2.29,37.27,58.56
2026-01-02 16:50:00,T5,53,105.21,14.38,1.03,81.25,34.5
2026-01-02 16:55:00,T4,82,91.14,14.33,2.17,37.93,22.88
2026-01-02 17:00:00,T4,733,59.42,19.77,2.39,61.64,43.87
2026-01-02 17:05:00,T6,953,51.86,23.16,1.04,63.37,59.17
2026-01-02 17:10:00,T3,117,95.99,11.61,2.39,31.69,40.48
2026-01-02 17:15:00,T8,267,85.13,18.18,2.89,36.73,62.77
2026-01-02 17:20:00,T7,248,83.84,16.45,1.72,91.79,50.79
2026-01-02 17:25:00,T2,213,91.96,10.95,1.76,45.2,33.33
2026-01-02 17:30:00,T8,104,96.03,17.46,2.79,89.99,58.64
2026-01-02 17:35:00,T8,287,78.99,20.1,2.14,88.52,56.62
2026-01-02 17:40:00,T9,1102,54.34,29.4,3.05,41.74,28.19
2026-01-02 17:45:00,T8,853,49.39,26.94,1.46,27.91,59.76
2026-01-02 17:50:00,T8,1095,40.33,25.03,3.36,52.89,59.41
2026-01-02 17:55:00,T4,204,82.26,18.02,0.87,56.67,34.5
2026-01-02 18:00:00,T7,1349,38.56,28.52,3.99,80.43,31.38
2026-01-02 18:05:00,T3,345,76.44,20.46,2.14,62.68,28.13
2026-01-02 18:10:00,T9,489,82.33,22.14,1.44,42.08,20.57
2026-01-02 18:15:00,T8,1085,50.61,28.49,2.32,50.61,46.31
2026-01-02 18:20:00,T9,1286,37.14,26.73,1.48,51.31,63.34
2026-01-02 18:25:00,T9,788,50.93,22.19,1.86,42.34,51.61
2026-01-02 18:30:00,T8,1286,45.54,25.75,2.65,89.33,27.32
2026-01-02 18:35:00,T1,692,55.6,19.81,1.07,33.71,35.59
2026-01-02 18:40:00,T2,346,87.27,20.48,3.26,35.27,52.15
2026-01-02 18:45:00,T9,455,79.95,21.63,1.62,26.82,44.96
2026-01-02 18:50:00,T8,1284,30.39,25.24,2.29,43.09,34.49
2026-01-02 18:55:00,T6,77,100.88,15.54,1.12,52.18,26.27
2026-01-02 19:00:00,T4,1174,31.58,23.19,2.23,50.67,32.97
2026-01-02 19:05:00,T4,1444,18.77,35.97,2.51,37.08,26.18
2026-01-02 19:10:00,T3,162,82.14,12.82,2.48,43.8,59.18
2026-01-02 19:15:00,T9,1074,54.04,30.12,2.39,72.43,62.18
2026-01-02 19:20:00,T8,1154,48.13,32.16,1.77,32.06,56.41
2026-01-02 19:25:00,T7,667,58.35,19.53,2.99,26.16,37.37
2026-01-02 19:30:00,T8,1076,55.28,27.42,3.61,80.97,59.41
2026-01-02 19:35:00,T10,572,71.02,15.18,2.71,26.16,42.42
2026-01-02 19:40:00,T3,566,67.77,15.93,3.4,26.29,45.55
2026-01-02 19:45:00,T6,918,56.94,25.83,1.01,62.19,43.62
2026-01-02 19:50:00,T4,958,61.56,25.16,1.26,23.16,53.47
2026-01-02 19:55:00,T4,1034,53.31,28.56,3.76,85.5,51.7
2026-01-02 20:00:00,T10,1203,46.18,30.48,1.7,72.43,23.63
2026-01-02 20:05:00,T2,783,65.33,26.5,2.49,91.75,58.31
2026-01-02 20:10:00,T1,824,64.18,24.37,2.87,87.57,33.94
2026-01-02 20:15:00,T2,318,81.89,18.61,0.72,66.75,44.16
2026-01-02 20:20:00,T4,1107,35.63,31.43,1.14,53.96,24.6
2026-01-02 20:25:00,T1,1246,42.81,28.85,4.02,76.43,23.16
2026-01-02 20:30:00,T3,638,67.81,25.95,2.49,61.31,21.24
2026-01-02 20:35:00,T6,250,88.26,17.58,2.07,73.39,26.88
2026-01-02 20:40:00,T3,277,81.3,18.35,2.3,30.35,46.84
2026-01-02 20:45:00,T10,769,59.12,25.52,0.65,29.99,54.28
2026-01-02 20:50:00,T10,952,58.81,21.68,2.67,94.66,63.43
2026-01-02 20:55:00,T4,318,84.07,16.34,2.37,86.42,58.59
2026-01-02 21:00:00,T6,475,83.92,21.55,1.78,86.29,40.28
2026-01-02 21:05:00,T10,961,47.8,24.01,1.38,92.96,38.8
2026-01-02 21:10:00,T4,1312,27.03,25.1,4.07,48.56,61.15
2026-01-02 21:15:00,T10,937,46.1,28.07,3.32,31.56,37.32
2026-01-02 21:20:00,T5,198,95.86,17.14,1.75,87.08,53.11
2026-01-02 21:25:00,T2,530,77.12,20.95,1.32,71.86,30.96
2026-01-02 21:30:00,T5,481,70.8,18.27,2.33,57.58,31.09
2026-01-02 21:35:00,T2,1257,41.8,29.31,4.01,53.34,20.78
2026-01-02 21:40:00,T1,149,93.17,12.28,3.04,31.59,44.55
2026-01-02 21:45:00,T8,514,78.82,21.38,1.38,62.94,50.54
2026-01-02 21:50:00,T4,1315,34.21,26.11,3.25,45.63,50.78
2026-01-02 21:55:00,T5,1497,15.75,28.8,2.29,42.58,55.46
2026-01-02 22:00:00,T4,1306,38.75,34.14,2.79,84.7,45.92
2026-01-02 22:05:00,T5,58,106.12,10.4,2.93,56.85,21.33
2026-01-02 22:10:00,T1,495,84.68,23.53,0.69,80.52,49.62
2026-01-02 22:15:00,T10,1416,21.09,34.99,1.76,31.11,38.2
2026-01-02 22:20:00,T2,247,95.14,19.46,3.16,41.27,61.29
2026-01-02 22:25:00,T7,1326,32.22,25.59,2.31,46.19,21.33
2026-01-02 22:30:00,T2,1017,49.89,23.44,2.22,74.36,49.9
2026-01-02 22:35:00,T1,1387,32.17,28.93,2.38,20.11,47.04
2026-01-02 22:40:00,T1,691,68.24,20.44,3.09,21.88,60.4
2026-01-02 22:45:00,T6,683,74.12,20.14,0.81,64.54,31.15
2026-01-02 22:50:00,T6,798,64.14,19.23,1.06,58.9,31.12
2026-01-02 22:55:00,T1,935,57.29,20.55,1.49,22.0,58.53
2026-01-02 23:00:00,T7,1305,29.68,33.52,2.16,78.78,36.77
2026-01-02 23:05:00,T4,710,58.68,21.72,1.7,89.61,49.68
2026-01-02 23:10:00,T10,1275,35.15,25.75,1.8,28.66,37.75
2026-01-02 23:15:00,T7,367,80.19,13.07,2.25,29.04,54.24
2026-01-02 23:20:00,T9,102,94.78,14.1,1.14,32.75,24.89
2026-01-02 23:25:00,T9,1206,32.41,26.77,3.58,65.21,29.19
2026-01-02 23:30:00,T8,1266,32.98,25.58,3.39,70.08,56.08
2026-01-02 23:35:00,T1,585,69.89,19.38,2.92,39.84,60.44
2026-01-02 23:40:00,T10,632,75.84,19.98,1.07,66.48,35.84
2026-01-02 23:45:00,T10,495,82.29,22.64,0.41,39.86,48.5
2026-01-02 23:50:00,T4,1301,39.3,25.75,4.01,58.7,56.43
2026-01-02 23:55:00,T8,1231,31.02,30.17,1.15,32.71,48.62
2026-01-03 00:00:00,T8,964,50.34,23.93,3.05,56.06,29.82
2026-01-03 00:05:00,T10,929,46.57,24.29,0.96,35.61,40.52
2026-01-03 00:10:00,T7,1191,36.86,23.78,3.82,62.64,55.88
2026-01-03 00:15:00,T8,1284,33.21,32.19,1.51,71.21,51.73
2026-01-03 00:20:00,T3,390,87.02,22.37,1.13,71.61,36.79
2026-01-03 00:25:00,T9,1327,42.05,26.25,3.67,27.9,56.69
2026-01-03 00:30:00,T3,1430,34.88,30.34,1.21,32.4,50.96
2026-01-03 00:35:00,T5,378,86.7,16.41,3.28,27.22,20.29
2026-01-03 00:40:00,T4,1057,55.81,30.75,2.84,38.67,57.13
2026-01-03 00:45:00,T9,914,51.58,23.7,2.31,84.6,44.37
2026-01-03 00:50:00,T7,371,78.96,22.09,0.75,65.62,42.31
2026-01-03 00:55:00,T10,1136,38.56,29.35,2.1,62.63,29.27
2026-01-03 01:00:00,T4,495,68.73,14.59,2.08,82.26,28.85
2026-01-03 01:05:00,T8,859,63.38,22.13,1.04,73.95,45.99
2026-01-03 01:10:00,T2,1018,42.49,26.62,1.81,61.29,46.81
2026-01-03 01:15:00,T2,266,81.85,18.4,2.34,89.39,27.57
2026-01-03 01:20:00,T2,1433,20.45,28.61,2.51,38.86,63.14
2026-01-03 01:25:00,T9,1210,36.85,28.52,1.87,84.47,32.52
2026-01-03 01:30:00,T4,115,90.59,12.62,1.53,37.42,32.06
2026-01-03 01:35:00,T7,1028,56.86,20.93,2.31,21.65,38.72
2026-01-03 01:40:00,T5,1020,41.09,24.88,2.89,21.8,57.79
2026-01-03 01:45:00,T2,1451,28.53,27.85,3.75,70.93,61.49
2026-01-03 01:50:00,T1,941,55.22,29.55,2.87,24.73,38.58
2026-01-03 01:55:00,T1,1033,47.87,21.7,2.34,87.61,46.64
2026-01-03 02:00:00,T5,1310,35.29,32.22,2.91,88.18,58.67
2026-01-03 02:05:00,T7,510,66.16,16.38,1.96,30.12,52.03
2026-01-03 02:10:00,T7,102,103.18,14.24,2.02,36.42,28.38
2026-01-03 02:15:00,T9,964,57.28,20.66,2.9,64.63,60.51
2026-01-03 02:20:00,T5,1118,45.47,25.71,1.78,75.09,23.16
2026-01-03 02:25:00,T1,1189,44.55,30.09,1.56,80.46,48.66
2026-01-03 02:30:00,T8,1349,35.91,29.12,2.08,78.42,54.46
2026-01-03 02:35:00,T6,714,54.48,21.9,3.47,77.99,52.9
2026-01-03 02:40:00,T2,853,59.8,25.42,3.59,61.24,49.75
2026-01-03 02:45:00,T8,249,79.34,13.42,2.16,67.1,57.52
2026-01-03 02:50:00,T7,1310,28.29,27.01,3.13,42.4,39.49
2026-01-03 02:55:00,T4,868,46.64,25.01,3.31,75.28,59.89
2026-01-03 03:00:00,T1,207,87.54,11.21,2.19,66.11,54.96
2026-01-03 03:05:00,T8,340,88.74,16.6,3.01,79.25,58.73
2026-01-03 03:10:00,T8,927,60.91,24.33,1.43,94.87,38.0
2026-01-03 03:15:00,T5,1014,50.03,22.36,1.47,92.16,53.16
2026-01-03 03:20:00,T3,65,102.8,12.69,0.22,28.5,27.15
2026-01-03 03:25:00,T8,1197,45.8,24.04,1.54,49.85,39.91
2026-01-03 03:30:00,T10,539,68.02,24.44,2.24,82.79,39.07
2026-01-03 03:35:00,T9,1383,28.7,29.37,4.12,59.69,36.58
2026-01-03 03:40:00,T5,1315,43.48,28.74,3.04,38.13,33.78
2026-01-03 03:45:00,T5,1380,37.13,32.32,2.72,66.95,38.53
2026-01-03 03:50:00,T5,1392,29.6,32.01,2.33,35.49,23.77
2026-01-03 03:55:00,T6,1083,52.24,30.37,2.77,41.85,53.91
2026-01-03 04:00:00,T10,912,45.2,25.67,3.64,88.78,48.58
2026-01-03 04:05:00,T2,425,69.58,15.64,2.26,46.07,47.83
2026-01-03 04:10:00,T5,644,64.91,22.45,2.84,75.61,44.01
2026-01-03 04:15:00,T7,1143,40.86,26.71,3.14,43.88,42.77
2026-01-03 04:20:00,T9,580,64.87,16.42,2.28,86.72,30.99
2026-01-03 04:25:00,T8,955,43.85,25.38,3.44,59.58,61.11
2026-01-03 04:30:00,T10,1181,49.49,22.78,3.1,26.38,48.3
2026-01-03 04:35:00,T8,995,51.25,22.35,0.97,28.1,62.41
2026-01-03 04:40:00,T1,981,49.65,26.9,2.33,52.45,32.68
2026-01-03 04:45:00,T8,619,70.58,19.65,1.13,94.82,34.45
2026-01-03 04:50:00,T2,1156,51.6,26.61,2.46,86.72,38.5
2026-01-03 04:55:00,T6,1235,37.21,32.44,3.92,84.88,31.44
2026-01-03 05:00:00,T1,1132,48.69,31.03,3.35,85.82,47.2
2026-01-03 05:05:00,T8,176,84.62,13.72,1.43,61.65,46.24
2026-01-03 05:10:00,T9,986,44.5,27.81,3.36,50.91,56.28
2026-01-03 05:15:00,T9,491,77.36,17.08,1.03,84.21,41.84
2026-01-03 05:20:00,T7,196,87.36,18.69,1.26,72.18,27.61
2026-01-03 05:25:00,T7,568,67.73,19.04,3.38,47.02,46.38
2026-01-03 05:30:00,T3,725,64.8,26.69,2.19,54.78,27.43
2026-01-03 05:35:00,T5,503,75.15,23.27,2.38,44.89,30.71
2026-01-03 05:40:00,T4,297,94.58,18.38,1.68,74.07,46.19
2026-01-03 05:45:00,T2,1165,37.05,23.41,1.5,64.09,57.33
2026-01-03 05:50:00,T3,400,76.39,20.05,0.79,37.23,39.11
2026-01-03 05:55:00,T8,566,74.25,22.0,2.1,63.55,27.53
2026-01-03 06:00:00,T8,1402,25.52,30.92,3.86,72.44,63.83
2026-01-03 06:05:00,T2,202,98.08,12.54,0.42,73.78,61.6
2026-01-03 06:10:00,T6,1279,40.55,29.94,3.49,69.82,63.33
2026-01-03 06:15:00,T10,400,73.57,18.86,1.04,31.31,45.35
2026-01-03 06:20:00,T6,1131,36.43,30.42,1.42,29.68,64.2
2026-01-03 06:25:00,T2,359,91.9,18.12,2.63,35.14,55.78
2026-01-03 06:30:00,T3,916,62.79,26.4,3.39,46.16,47.58
2026-01-03 06:35:00,T6,597,61.54,19.47,0.73,66.55,33.93
2026-01-03 06:40:00,T2,551,70.36,22.79,1.19,20.69,22.88
2026-01-03 06:45:00,T5,649,69.84,17.64,3.45,88.43,50.4
2026-01-03 06:50:00,T4,1192,37.76,25.43,3.26,75.56,31.75
2026-01-03 06:55:00,T8,408,70.81,19.56,0.69,35.38,49.83
2026-01-03 07:00:00,T3,108,102.76,15.21,2.36,63.95,49.78
2026-01-03 07:05:00,T6,1484,32.96,28.26,2.35,29.58,40.31
2026-01-03 07:10:00,T10,412,84.0,16.23,1.1,57.29,63.11
2026-01-03 07:15:00,T6,1443,30.2,33.21,3.89,49.44,22.54
2026-01-03 07:20:00,T6,918,54.51,22.51,2.17,76.73,43.39
2026-01-03 07:25:00,T4,1258,31.67,29.25,1.36,46.77,48.41
2026-01-03 07:30:00,T10,333,75.15,17.23,2.91,67.58,27.54
2026-01-03 07:35:00,T5,1356,24.78,30.19,3.19,90.33,44.77
2026-01-03 07:40:00,T7,881,60.19,26.42,1.72,39.21,26.92
2026-01-03 07:45:00,T6,201,98.45,18.26,0.44,92.31,30.89
2026-01-03 07:50:00,T9,1497,22.03,30.93,3.78,32.61,31.51
2026-01-03 07:55:00,T8,178,87.52,18.78,1.28,34.43,48.65
2026-01-03 08:00:00,T10,657,66.63,21.97,3.22,87.85,29.25
2026-01-03 08:05:00,T1,801,66.55,20.75,3.44,27.21,38.51
2026-01-03 08:10:00,T8,1462,23.01,34.39,1.28,54.15,21.67
2026-01-03 08:15:00,T2,722,66.7,21.41,3.32,73.68,26.73
2026-01-03 08:20:00,T5,1288,29.24,25.36,1.16,74.5,64.27
2026-01-03 08:25:00,T4,1376,31.06,30.05,3.59,37.16,27.37
2026-01-03 08:30:00,T7,950,47.37,28.14,3.43,92.32,46.94
2026-01-03 08:35:00,T8,596,76.63,20.42,0.97,71.71,25.37
2026-01-03 08:40:00,T10,1290,42.03,25.34,3.23,33.54,39.87
2026-01-03 08:45:00,T7,454,86.97,18.84,1.17,48.75,45.5
2026-01-03 08:50:00,T6,431,82.27,21.41,2.84,32.09,47.06
2026-01-03 08:55:00,T2,1032,45.46,21.98,3.64,52.25,54.26
2026-01-03 09:00:00,T2,255,89.94,11.24,2.78,37.53,47.78
2026-01-03 09:05:00,T7,544,82.6,20.77,1.89,32.14,58.36
2026-01-03 09:10:00,T4,359,82.61,17.05,2.64,85.39,58.31
2026-01-03 09:15:00,T10,200,86.22,18.87,2.85,24.75,62.2
2026-01-03 09:20:00,T1,397,71.46,20.95,1.07,67.95,34.72
2026-01-03 09:25:00,T8,989,47.03,25.65,3.29,27.28,28.8
2026-01-03 09:30:00,T7,220,92.72,15.55,3.18,75.05,29.42
2026-01-03 09:35:00,T6,1012,45.07,24.93,1.19,84.0,33.71
2026-01-03 09:40:00,T3,1308,26.39,31.31,3.94,83.78,53.1
2026-01-03 09:45:00,T1,1249,27.89,31.88,2.18,40.41,29.59
2026-01-03 09:50:00,T1,693,66.69,18.54,3.17,41.28,57.78
2026-01-03 09:55:00,T4,1351,22.56,33.99,3.0,91.71,32.04
2026-01-03 10:00:00,T7,1223,40.54,33.03,3.73,57.74,28.17
2026-01-03 10:05:00,T9,402,83.57,17.25,2.45,86.36,23.98
2026-01-03 10:10:00,T6,957,57.53,28.89,2.11,60.83,59.13
2026-01-03 10:15:00,T4,818,66.31,26.61,1.52,82.04,33.91
2026-01-03 10:20:00,T8,1237,41.6,27.53,1.27,93.22,26.74
2026-01-03 10:25:00,T5,1146,45.04,28.03,2.08,90.48,63.42
2026-01-03 10:30:00,T7,1370,27.34,33.79,2.07,34.54,21.83
2026-01-03 10:35:00,T5,313,74.79,19.13,2.58,48.81,50.26
2026-01-03 10:40:00,T6,656,76.41,26.17,2.6,33.02,64.96
2026-01-03 10:45:00,T7,242,86.74,13.32,2.45,30.23,46.94
2026-01-03 10:50:00,T7,1055,47.63,29.08,2.6,39.62,25.12
2026-01-03 10:55:00,T3,1145,33.96,25.98,2.7,74.39,35.36
2026-01-03 11:00:00,T1,194,95.09,14.13,2.68,68.76,30.15
2026-01-03 11:05:00,T1,806,51.54,19.51,2.57,61.21,42.46
2026-01-03 11:10:00,T5,1201,32.4,31.11,3.99,83.76,39.85
2026-01-03 11:15:00,T3,754,63.99,26.43,1.74,62.96,33.93
2026-01-03 11:20:00,T5,697,60.76,25.11,3.49,68.56,48.1
2026-01-03 11:25:00,T5,1191,33.29,30.24,2.6,40.03,34.59
2026-01-03 11:30:00,T10,996,53.69,25.02,3.61,77.88,52.2
2026-01-03 11:35:00,T7,672,65.43,18.6,2.26,60.26,39.23
2026-01-03 11:40:00,T1,1292,42.51,32.71,1.13,70.27,53.1
2026-01-03 11:45:00,T6,255,83.35,17.86,1.6,48.14,31.46
2026-01-03 11:50:00,T5,1129,52.17,29.22,2.1,30.85,35.64
2026-01-03 11:55:00,T4,816,58.47,22.02,2.82,55.91,28.88
2026-01-03 12:00:00,T5,412,87.05,13.28,1.2,86.14,42.78
2026-01-03 12:05:00,T1,454,77.03,14.07,3.05,80.1,43.64
2026-01-03 12:10:00,T1,85,96.48,12.15,1.97,79.92,24.63
2026-01-03 12:15:00,T5,969,57.52,23.5,2.79,27.52,45.08
2026-01-03 12:20:00,T5,732,73.35,21.71,2.58,51.27,35.05
